N,K,S,diameter,averageShortestPathLength,edges
805,5,C(805;1;6;91;111;251),5,3.8383084577114426,4025
805,5,C(805;1;24;42;135;257),5,3.8383084577114426,4025
805,5,C(805;1;24;124;184;239),5,3.8383084577114426,4025
805,5,C(805;1;29;34;174;224),5,3.8383084577114426,4025
805,5,C(805;1;32;139;230;382),5,3.8383084577114426,4025
805,5,C(805;1;60;92;285;392),5,3.8383084577114426,4025
805,5,C(805;1;64;74;114;299),5,3.8383084577114426,4025
805,5,C(805;1;71;196;279;356),5,3.8383084577114426,4025
805,5,C(805;1;91;213;225;282),5,3.8383084577114426,4025
805,5,C(805;1;95;157;203;369),5,3.8383084577114426,4025
805,5,C(805;1;119;134;176;384),5,3.8383084577114426,4025
805,5,C(805;1;129;276;359;369),5,3.8383084577114426,4025
805,5,C(805;1;139;327;345;373),5,3.8383084577114426,4025
805,5,C(805;1;156;346;391;396),5,3.8383084577114426,4025
