N,K,S,diameter,averageShortestPathLength,edges
1393,5,C(1393;1;36;408;640;663),6,4.3548850574712645,6965
1393,5,C(1393;1;37;61;227;543),6,4.3548850574712645,6965
1393,5,C(1393;1;42;49;518;548),6,4.3548850574712645,6965
1393,5,C(1393;1;56;238;333;399),6,4.3548850574712645,6965
1393,5,C(1393;1;79;350;367;548),6,4.3548850574712645,6965
1393,5,C(1393;1;119;148;516;529),6,4.3548850574712645,6965
1393,5,C(1393;1;123;135;524;577),6,4.3548850574712645,6965
1393,5,C(1393;1;137;453;503;562),6,4.3548850574712645,6965
1393,5,C(1393;1;160;333;373;462),6,4.3548850574712645,6965
1393,5,C(1393;1;290;395;428;667),6,4.3548850574712645,6965
1393,5,C(1393;1;483;520;605;683),6,4.3548850574712645,6965
