N,K,S,diameter,averageShortestPathLength,edges
426,5,C(426;1;6;95;157;199),4,3.2941176470588234,2130
426,5,C(426;1;9;32;122;170),4,3.2941176470588234,2130
426,5,C(426;1;9;60;74;95),4,3.2941176470588234,2130
426,5,C(426;1;11;56;118;204),4,3.2941176470588234,2130
426,5,C(426;1;13;31;66;139),4,3.2941176470588234,2130
426,5,C(426;1;13;33;126;169),4,3.2941176470588234,2130
426,5,C(426;1;13;63;108;131),4,3.2941176470588234,2130
426,5,C(426;1;14;91;135;208),4,3.2941176470588234,2130
426,5,C(426;1;15;126;164;185),4,3.2941176470588234,2130
426,5,C(426;1;18;29;97;139),4,3.2941176470588234,2130
426,5,C(426;1;19;53;101;114),4,3.2941176470588234,2130
426,5,C(426;1;21;50;67;124),4,3.2941176470588234,2130
426,5,C(426;1;22;63;76;178),4,3.2941176470588234,2130
426,5,C(426;1;23;55;137;204),4,3.2941176470588234,2130
426,5,C(426;1;24;79;170;204),4,3.2941176470588234,2130
426,5,C(426;1;27;62;139;180),4,3.2941176470588234,2130
426,5,C(426;1;28;96;155;160),4,3.2941176470588234,2130
426,5,C(426;1;30;137;191;209),4,3.2941176470588234,2130
426,5,C(426;1;31;126;133;179),4,3.2941176470588234,2130
426,5,C(426;1;35;59;156;205),4,3.2941176470588234,2130
426,5,C(426;1;37;43;95;120),4,3.2941176470588234,2130
426,5,C(426;1;39;147;164;190),4,3.2941176470588234,2130
426,5,C(426;1;40;89;165;190),4,3.2941176470588234,2130
426,5,C(426;1;42;99;108;146),4,3.2941176470588234,2130
426,5,C(426;1;44;103;179;198),4,3.2941176470588234,2130
426,5,C(426;1;46;81;153;204),4,3.2941176470588234,2130
426,5,C(426;1;47;55;73;114),4,3.2941176470588234,2130
426,5,C(426;1;48;74;89;154),4,3.2941176470588234,2130
426,5,C(426;1;56;64;90;165),4,3.2941176470588234,2130
426,5,C(426;1;58;76;101;186),4,3.2941176470588234,2130
426,5,C(426;1;65;84;119;145),4,3.2941176470588234,2130
426,5,C(426;1;67;94;154;192),4,3.2941176470588234,2130
426,5,C(426;1;69;102;158;175),4,3.2941176470588234,2130
426,5,C(426;1;88;97;130;150),4,3.2941176470588234,2130
426,5,C(426;1;90;121;131;159),4,3.2941176470588234,2130
426,5,C(426;1;91;101;126;170),4,3.2941176470588234,2130
426,5,C(426;1;97;119;124;132),4,3.2941176470588234,2130
426,5,C(426;1;103;124;153;164),4,3.2941176470588234,2130
426,5,C(426;1;109;126;131;199),4,3.2941176470588234,2130
426,5,C(426;1;110;132;151;210),4,3.2941176470588234,2130
