N,K,S,diameter,averageShortestPathLength,edges
1183,5,C(1183;1;12;192;333;558),6,4.1878172588832490,5915
1183,5,C(1183;1;16;268;493;545),6,4.1878172588832490,5915
1183,5,C(1183;1;25;58;179;398),6,4.1878172588832490,5915
1183,5,C(1183;1;29;219;397;490),6,4.1878172588832490,5915
1183,5,C(1183;1;36;200;483;578),6,4.1878172588832490,5915
1183,5,C(1183;1;45;142;268;575),6,4.1878172588832490,5915
1183,5,C(1183;1;53;96;471;547),6,4.1878172588832490,5915
1183,5,C(1183;1;74;108;191;279),6,4.1878172588832490,5915
1183,5,C(1183;1;102;184;374;513),6,4.1878172588832490,5915
1183,5,C(1183;1;106;135;382;437),6,4.1878172588832490,5915
1183,5,C(1183;1;112;137;230;444),6,4.1878172588832490,5915
1183,5,C(1183;1;152;163;251;535),6,4.1878172588832490,5915
1183,5,C(1183;1;204;278;544;588),6,4.1878172588832490,5915
1183,5,C(1183;1;437;446;479;538),6,4.1878172588832490,5915
