N,K,S,diameter,averageShortestPathLength,edges
721,5,C(721;1;6;112;147;198),5,3.7444444444444445,3605
721,5,C(721;1;9;58;196;219),5,3.7444444444444445,3605
721,5,C(721;1;14;193;252;284),5,3.7444444444444445,3605
721,5,C(721;1;17;259;282;347),5,3.7444444444444445,3605
721,5,C(721;1;19;199;312;337),5,3.7444444444444445,3605
721,5,C(721;1;22;59;112;212),5,3.7444444444444445,3605
721,5,C(721;1;33;120;259;336),5,3.7444444444444445,3605
721,5,C(721;1;38;172;320;352),5,3.7444444444444445,3605
721,5,C(721;1;62;87;252;307),5,3.7444444444444445,3605
721,5,C(721;1;63;110;248;257),5,3.7444444444444445,3605
721,5,C(721;1;71;178;275;334),5,3.7444444444444445,3605
721,5,C(721;1;80;182;216;314),5,3.7444444444444445,3605
721,5,C(721;1;92;136;283;306),5,3.7444444444444445,3605
721,5,C(721;1;101;126;187;295),5,3.7444444444444445,3605
721,5,C(721;1;102;166;220;356),5,3.7444444444444445,3605
721,5,C(721;1;107;132;250;297),5,3.7444444444444445,3605
721,5,C(721;1;117;129;160;263),5,3.7444444444444445,3605
721,5,C(721;1;121;149;228;291),5,3.7444444444444445,3605
721,5,C(721;1;125;150;313;331),5,3.7444444444444445,3605
721,5,C(721;1;126;155;214;237),5,3.7444444444444445,3605
721,5,C(721;1;143;159;205;323),5,3.7444444444444445,3605
