Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(204; 1, 38)";10;6,74877;408;844080
"C(204; 2, 43)";10;6,74877;408;844080
"C(204; 2, 59)";10;6,74877;408;844080
"C(204; 5, 14)";10;6,74877;408;844080
"C(204; 7, 62)";10;6,74877;408;844080
"C(204; 10, 11)";10;6,74877;408;844080
"C(204; 10, 91)";10;6,74877;408;844080
"C(204; 13, 86)";10;6,74877;408;844080
"C(204; 19, 94)";10;6,74877;408;844080
"C(204; 22, 37)";10;6,74877;408;844080
"C(204; 22, 65)";10;6,74877;408;844080
"C(204; 23, 58)";10;6,74877;408;844080
"C(204; 25, 70)";10;6,74877;408;844080
"C(204; 26, 49)";10;6,74877;408;844080
"C(204; 26, 53)";10;6,74877;408;844080
"C(204; 29, 82)";10;6,74877;408;844080
"C(204; 31, 46)";10;6,74877;408;844080
"C(204; 35, 98)";10;6,74877;408;844080
"C(204; 38, 101)";10;6,74877;408;844080
"C(204; 41, 74)";10;6,74877;408;844080
"C(204; 46, 71)";10;6,74877;408;844080
"C(204; 47, 50)";10;6,74877;408;844080
"C(204; 50, 55)";10;6,74877;408;844080
"C(204; 58, 79)";10;6,74877;408;844080
"C(204; 61, 74)";10;6,74877;408;844080
"C(204; 62, 95)";10;6,74877;408;844080
"C(204; 67, 98)";10;6,74877;408;844080
"C(204; 70, 77)";10;6,74877;408;844080
"C(204; 73, 82)";10;6,74877;408;844080
"C(204; 83, 94)";10;6,74877;408;844080
"C(204; 86, 89)";10;6,74877;408;844080
