Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(362; 3, 136)";13;8,96676;724;9185748
"C(362; 5, 106)";13;8,96676;724;9185748
"C(362; 6, 109)";13;8,96676;724;9185748
"C(362; 7, 76)";13;8,96676;724;9185748
"C(362; 8, 85)";13;8,96676;724;9185748
"C(362; 9, 46)";13;8,96676;724;9185748
"C(362; 10, 61)";13;8,96676;724;9185748
"C(362; 12, 37)";13;8,96676;724;9185748
"C(362; 13, 14)";13;8,96676;724;9185748
"C(362; 15, 44)";13;8,96676;724;9185748
"C(362; 17, 74)";13;8,96676;724;9185748
"C(362; 18, 35)";13;8,96676;724;9185748
"C(362; 19, 104)";13;8,96676;724;9185748
"C(362; 20, 59)";13;8,96676;724;9185748
"C(362; 21, 134)";13;8,96676;724;9185748
"C(362; 22, 83)";13;8,96676;724;9185748
"C(362; 24, 107)";13;8,96676;724;9185748
"C(362; 25, 168)";13;8,96676;724;9185748
"C(362; 27, 138)";13;8,96676;724;9185748
"C(362; 28, 155)";13;8,96676;724;9185748
"C(362; 29, 108)";13;8,96676;724;9185748
"C(362; 31, 78)";13;8,96676;724;9185748
"C(362; 34, 135)";13;8,96676;724;9185748
"C(362; 36, 111)";13;8,96676;724;9185748
"C(362; 38, 87)";13;8,96676;724;9185748
"C(362; 39, 42)";13;8,96676;724;9185748
"C(362; 40, 63)";13;8,96676;724;9185748
"C(362; 41, 72)";13;8,96676;724;9185748
"C(362; 43, 102)";13;8,96676;724;9185748
"C(362; 45, 132)";13;8,96676;724;9185748
"C(362; 47, 162)";13;8,96676;724;9185748
"C(362; 49, 170)";13;8,96676;724;9185748
"C(362; 50, 57)";13;8,96676;724;9185748
"C(362; 51, 140)";13;8,96676;724;9185748
"C(362; 52, 81)";13;8,96676;724;9185748
"C(362; 53, 110)";13;8,96676;724;9185748
"C(362; 54, 105)";13;8,96676;724;9185748
"C(362; 56, 129)";13;8,96676;724;9185748
"C(362; 60, 177)";13;8,96676;724;9185748
"C(362; 62, 161)";13;8,96676;724;9185748
"C(362; 64, 137)";13;8,96676;724;9185748
"C(362; 65, 70)";13;8,96676;724;9185748
"C(362; 66, 113)";13;8,96676;724;9185748
"C(362; 67, 100)";13;8,96676;724;9185748
"C(362; 68, 89)";13;8,96676;724;9185748
"C(362; 69, 130)";13;8,96676;724;9185748
"C(362; 71, 160)";13;8,96676;724;9185748
"C(362; 73, 172)";13;8,96676;724;9185748
"C(362; 75, 142)";13;8,96676;724;9185748
"C(362; 79, 82)";13;8,96676;724;9185748
"C(362; 84, 103)";13;8,96676;724;9185748
"C(362; 86, 127)";13;8,96676;724;9185748
"C(362; 88, 151)";13;8,96676;724;9185748
"C(362; 91, 98)";13;8,96676;724;9185748
"C(362; 92, 163)";13;8,96676;724;9185748
"C(362; 93, 128)";13;8,96676;724;9185748
"C(362; 94, 139)";13;8,96676;724;9185748
"C(362; 95, 158)";13;8,96676;724;9185748
"C(362; 96, 115)";13;8,96676;724;9185748
"C(362; 97, 174)";13;8,96676;724;9185748
"C(362; 101, 114)";13;8,96676;724;9185748
"C(362; 116, 125)";13;8,96676;724;9185748
"C(362; 117, 126)";13;8,96676;724;9185748
"C(362; 118, 149)";13;8,96676;724;9185748
"C(362; 119, 156)";13;8,96676;724;9185748
"C(362; 120, 173)";13;8,96676;724;9185748
"C(362; 122, 165)";13;8,96676;724;9185748
"C(362; 123, 146)";13;8,96676;724;9185748
"C(362; 124, 141)";13;8,96676;724;9185748
"C(362; 143, 154)";13;8,96676;724;9185748
"C(362; 145, 178)";13;8,96676;724;9185748
"C(362; 147, 148)";13;8,96676;724;9185748
"C(362; 150, 171)";13;8,96676;724;9185748
"C(362; 152, 167)";13;8,96676;724;9185748
"C(362; 169, 180)";13;8,96676;724;9185748
