Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(314; 1, 144)";13;8,34824;628;4385212
"C(314; 2, 133)";13;8,34824;628;4385212
"C(314; 3, 118)";13;8,34824;628;4385212
"C(314; 4, 109)";13;8,34824;628;4385212
"C(314; 6, 85)";13;8,34824;628;4385212
"C(314; 7, 66)";13;8,34824;628;4385212
"C(314; 8, 61)";13;8,34824;628;4385212
"C(314; 9, 40)";13;8,34824;628;4385212
"C(314; 10, 37)";13;8,34824;628;4385212
"C(314; 12, 13)";13;8,34824;628;4385212
"C(314; 15, 38)";13;8,34824;628;4385212
"C(314; 16, 35)";13;8,34824;628;4385212
"C(314; 17, 64)";13;8,34824;628;4385212
"C(314; 18, 59)";13;8,34824;628;4385212
"C(314; 19, 90)";13;8,34824;628;4385212
"C(314; 21, 116)";13;8,34824;628;4385212
"C(314; 22, 107)";13;8,34824;628;4385212
"C(314; 23, 142)";13;8,34824;628;4385212
"C(314; 24, 131)";13;8,34824;628;4385212
"C(314; 25, 146)";13;8,34824;628;4385212
"C(314; 28, 135)";13;8,34824;628;4385212
"C(314; 29, 94)";13;8,34824;628;4385212
"C(314; 30, 111)";13;8,34824;628;4385212
"C(314; 31, 68)";13;8,34824;628;4385212
"C(314; 32, 87)";13;8,34824;628;4385212
"C(314; 34, 63)";13;8,34824;628;4385212
"C(314; 36, 39)";13;8,34824;628;4385212
"C(314; 41, 62)";13;8,34824;628;4385212
"C(314; 43, 88)";13;8,34824;628;4385212
"C(314; 44, 57)";13;8,34824;628;4385212
"C(314; 45, 114)";13;8,34824;628;4385212
"C(314; 46, 81)";13;8,34824;628;4385212
"C(314; 47, 140)";13;8,34824;628;4385212
"C(314; 50, 129)";13;8,34824;628;4385212
"C(314; 51, 122)";13;8,34824;628;4385212
"C(314; 52, 153)";13;8,34824;628;4385212
"C(314; 53, 96)";13;8,34824;628;4385212
"C(314; 54, 137)";13;8,34824;628;4385212
"C(314; 56, 113)";13;8,34824;628;4385212
"C(314; 58, 89)";13;8,34824;628;4385212
"C(314; 60, 65)";13;8,34824;628;4385212
"C(314; 67, 86)";13;8,34824;628;4385212
"C(314; 69, 112)";13;8,34824;628;4385212
"C(314; 71, 138)";13;8,34824;628;4385212
"C(314; 72, 79)";13;8,34824;628;4385212
"C(314; 73, 150)";13;8,34824;628;4385212
"C(314; 74, 103)";13;8,34824;628;4385212
"C(314; 75, 124)";13;8,34824;628;4385212
"C(314; 78, 151)";13;8,34824;628;4385212
"C(314; 80, 139)";13;8,34824;628;4385212
"C(314; 82, 115)";13;8,34824;628;4385212
"C(314; 84, 91)";13;8,34824;628;4385212
"C(314; 93, 110)";13;8,34824;628;4385212
"C(314; 95, 136)";13;8,34824;628;4385212
"C(314; 97, 152)";13;8,34824;628;4385212
"C(314; 100, 101)";13;8,34824;628;4385212
"C(314; 102, 125)";13;8,34824;628;4385212
"C(314; 104, 149)";13;8,34824;628;4385212
"C(314; 106, 141)";13;8,34824;628;4385212
"C(314; 108, 117)";13;8,34824;628;4385212
"C(314; 123, 128)";13;8,34824;628;4385212
"C(314; 130, 147)";13;8,34824;628;4385212
"C(314; 132, 143)";13;8,34824;628;4385212
"C(314; 145, 156)";13;8,34824;628;4385212
