Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(134; 1, 14)";8;5,47368;268;160142
"C(134; 2, 19)";8;5,47368;268;160142
"C(134; 3, 42)";8;5,47368;268;160142
"C(134; 4, 29)";8;5,47368;268;160142
"C(134; 5, 64)";8;5,47368;268;160142
"C(134; 7, 36)";8;5,47368;268;160142
"C(134; 8, 9)";8;5,47368;268;160142
"C(134; 10, 39)";8;5,47368;268;160142
"C(134; 11, 20)";8;5,47368;268;160142
"C(134; 12, 47)";8;5,47368;268;160142
"C(134; 13, 48)";8;5,47368;268;160142
"C(134; 15, 58)";8;5,47368;268;160142
"C(134; 16, 49)";8;5,47368;268;160142
"C(134; 18, 37)";8;5,47368;268;160142
"C(134; 21, 26)";8;5,47368;268;160142
"C(134; 24, 27)";8;5,47368;268;160142
"C(134; 25, 52)";8;5,47368;268;160142
"C(134; 31, 32)";8;5,47368;268;160142
"C(134; 33, 60)";8;5,47368;268;160142
"C(134; 34, 55)";8;5,47368;268;160142
"C(134; 35, 46)";8;5,47368;268;160142
"C(134; 38, 41)";8;5,47368;268;160142
"C(134; 40, 45)";8;5,47368;268;160142
"C(134; 43, 66)";8;5,47368;268;160142
"C(134; 44, 51)";8;5,47368;268;160142
"C(134; 50, 61)";8;5,47368;268;160142
"C(134; 53, 62)";8;5,47368;268;160142
"C(134; 56, 63)";8;5,47368;268;160142
