Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(248; 1, 26)";11;7,43725;496;2029384
"C(248; 1, 44)";11;7,43725;496;2029384
"C(248; 3, 78)";11;7,43725;496;2029384
"C(248; 4, 17)";11;7,43725;496;2029384
"C(248; 4, 45)";11;7,43725;496;2029384
"C(248; 4, 79)";11;7,43725;496;2029384
"C(248; 5, 28)";11;7,43725;496;2029384
"C(248; 5, 118)";11;7,43725;496;2029384
"C(248; 6, 57)";11;7,43725;496;2029384
"C(248; 7, 60)";11;7,43725;496;2029384
"C(248; 7, 66)";11;7,43725;496;2029384
"C(248; 9, 14)";11;7,43725;496;2029384
"C(248; 9, 100)";11;7,43725;496;2029384
"C(248; 10, 29)";11;7,43725;496;2029384
"C(248; 12, 73)";11;7,43725;496;2029384
"C(248; 13, 90)";11;7,43725;496;2029384
"C(248; 14, 115)";11;7,43725;496;2029384
"C(248; 15, 84)";11;7,43725;496;2029384
"C(248; 18, 47)";11;7,43725;496;2029384
"C(248; 18, 77)";11;7,43725;496;2029384
"C(248; 19, 92)";11;7,43725;496;2029384
"C(248; 20, 23)";11;7,43725;496;2029384
"C(248; 20, 39)";11;7,43725;496;2029384
"C(248; 20, 85)";11;7,43725;496;2029384
"C(248; 20, 101)";11;7,43725;496;2029384
"C(248; 21, 50)";11;7,43725;496;2029384
"C(248; 21, 68)";11;7,43725;496;2029384
"C(248; 22, 39)";11;7,43725;496;2029384
"C(248; 22, 85)";11;7,43725;496;2029384
"C(248; 23, 102)";11;7,43725;496;2029384
"C(248; 25, 94)";11;7,43725;496;2029384
"C(248; 25, 108)";11;7,43725;496;2029384
"C(248; 27, 52)";11;7,43725;496;2029384
"C(248; 33, 36)";11;7,43725;496;2029384
"C(248; 33, 114)";11;7,43725;496;2029384
"C(248; 35, 52)";11;7,43725;496;2029384
"C(248; 35, 82)";11;7,43725;496;2029384
"C(248; 37, 108)";11;7,43725;496;2029384
"C(248; 42, 97)";11;7,43725;496;2029384
"C(248; 43, 92)";11;7,43725;496;2029384
"C(248; 43, 122)";11;7,43725;496;2029384
"C(248; 44, 123)";11;7,43725;496;2029384
"C(248; 47, 84)";11;7,43725;496;2029384
"C(248; 51, 86)";11;7,43725;496;2029384
"C(248; 52, 89)";11;7,43725;496;2029384
"C(248; 53, 100)";11;7,43725;496;2029384
"C(248; 53, 110)";11;7,43725;496;2029384
"C(248; 55, 58)";11;7,43725;496;2029384
"C(248; 55, 60)";11;7,43725;496;2029384
"C(248; 58, 69)";11;7,43725;496;2029384
"C(248; 59, 116)";11;7,43725;496;2029384
"C(248; 60, 117)";11;7,43725;496;2029384
"C(248; 66, 117)";11;7,43725;496;2029384
"C(248; 70, 79)";11;7,43725;496;2029384
"C(248; 71, 110)";11;7,43725;496;2029384
"C(248; 73, 86)";11;7,43725;496;2029384
"C(248; 74, 83)";11;7,43725;496;2029384
"C(248; 75, 76)";11;7,43725;496;2029384
"C(248; 76, 111)";11;7,43725;496;2029384
"C(248; 77, 84)";11;7,43725;496;2029384
"C(248; 78, 121)";11;7,43725;496;2029384
"C(248; 81, 92)";11;7,43725;496;2029384
"C(248; 82, 89)";11;7,43725;496;2029384
"C(248; 87, 108)";11;7,43725;496;2029384
"C(248; 90, 111)";11;7,43725;496;2029384
"C(248; 91, 114)";11;7,43725;496;2029384
"C(248; 92, 105)";11;7,43725;496;2029384
"C(248; 94, 99)";11;7,43725;496;2029384
"C(248; 99, 108)";11;7,43725;496;2029384
"C(248; 101, 102)";11;7,43725;496;2029384
"C(248; 106, 109)";11;7,43725;496;2029384
"C(248; 118, 119)";11;7,43725;496;2029384
