Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(245; 1, 88)";11;7,39344;490;1898037
"C(245; 2, 39)";11;7,39344;490;1898037
"C(245; 2, 69)";11;7,39344;490;1898037
"C(245; 3, 19)";11;7,39344;490;1898037
"C(245; 3, 64)";11;7,39344;490;1898037
"C(245; 4, 78)";11;7,39344;490;1898037
"C(245; 4, 107)";11;7,39344;490;1898037
"C(245; 6, 38)";11;7,39344;490;1898037
"C(245; 6, 117)";11;7,39344;490;1898037
"C(245; 8, 31)";11;7,39344;490;1898037
"C(245; 8, 89)";11;7,39344;490;1898037
"C(245; 9, 57)";11;7,39344;490;1898037
"C(245; 11, 12)";11;7,39344;490;1898037
"C(245; 11, 92)";11;7,39344;490;1898037
"C(245; 12, 76)";11;7,39344;490;1898037
"C(245; 13, 81)";11;7,39344;490;1898037
"C(245; 16, 62)";11;7,39344;490;1898037
"C(245; 17, 26)";11;7,39344;490;1898037
"C(245; 17, 36)";11;7,39344;490;1898037
"C(245; 18, 114)";11;7,39344;490;1898037
"C(245; 19, 43)";11;7,39344;490;1898037
"C(245; 22, 24)";11;7,39344;490;1898037
"C(245; 22, 61)";11;7,39344;490;1898037
"C(245; 23, 64)";11;7,39344;490;1898037
"C(245; 23, 81)";11;7,39344;490;1898037
"C(245; 24, 93)";11;7,39344;490;1898037
"C(245; 26, 83)";11;7,39344;490;1898037
"C(245; 27, 74)";11;7,39344;490;1898037
"C(245; 27, 86)";11;7,39344;490;1898037
"C(245; 29, 47)";11;7,39344;490;1898037
"C(245; 31, 33)";11;7,39344;490;1898037
"C(245; 32, 111)";11;7,39344;490;1898037
"C(245; 32, 121)";11;7,39344;490;1898037
"C(245; 33, 36)";11;7,39344;490;1898037
"C(245; 34, 52)";11;7,39344;490;1898037
"C(245; 37, 109)";11;7,39344;490;1898037
"C(245; 38, 86)";11;7,39344;490;1898037
"C(245; 39, 97)";11;7,39344;490;1898037
"C(245; 41, 58)";11;7,39344;490;1898037
"C(245; 41, 67)";11;7,39344;490;1898037
"C(245; 44, 48)";11;7,39344;490;1898037
"C(245; 44, 122)";11;7,39344;490;1898037
"C(245; 46, 117)";11;7,39344;490;1898037
"C(245; 47, 59)";11;7,39344;490;1898037
"C(245; 48, 59)";11;7,39344;490;1898037
"C(245; 51, 78)";11;7,39344;490;1898037
"C(245; 51, 108)";11;7,39344;490;1898037
"C(245; 52, 79)";11;7,39344;490;1898037
"C(245; 53, 69)";11;7,39344;490;1898037
"C(245; 54, 73)";11;7,39344;490;1898037
"C(245; 54, 97)";11;7,39344;490;1898037
"C(245; 57, 116)";11;7,39344;490;1898037
"C(245; 58, 94)";11;7,39344;490;1898037
"C(245; 61, 87)";11;7,39344;490;1898037
"C(245; 62, 66)";11;7,39344;490;1898037
"C(245; 66, 72)";11;7,39344;490;1898037
"C(245; 68, 101)";11;7,39344;490;1898037
"C(245; 68, 104)";11;7,39344;490;1898037
"C(245; 73, 76)";11;7,39344;490;1898037
"C(245; 74, 103)";11;7,39344;490;1898037
"C(245; 79, 92)";11;7,39344;490;1898037
"C(245; 82, 111)";11;7,39344;490;1898037
"C(245; 82, 116)";11;7,39344;490;1898037
"C(245; 88, 96)";11;7,39344;490;1898037
"C(245; 89, 102)";11;7,39344;490;1898037
"C(245; 93, 99)";11;7,39344;490;1898037
"C(245; 94, 118)";11;7,39344;490;1898037
"C(245; 96, 118)";11;7,39344;490;1898037
"C(245; 99, 108)";11;7,39344;490;1898037
"C(245; 106, 107)";11;7,39344;490;1898037
"C(245; 113, 121)";11;7,39344;490;1898037
