Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(295; 1, 28)";12;8,10884;590;3520654
"C(295; 1, 69)";12;8,10884;590;3520654
"C(295; 2, 47)";12;8,10884;590;3520654
"C(295; 2, 56)";12;8,10884;590;3520654
"C(295; 3, 84)";12;8,10884;590;3520654
"C(295; 4, 19)";12;8,10884;590;3520654
"C(295; 6, 119)";12;8,10884;590;3520654
"C(295; 6, 127)";12;8,10884;590;3520654
"C(295; 6, 141)";12;8,10884;590;3520654
"C(295; 7, 74)";12;8,10884;590;3520654
"C(295; 7, 107)";12;8,10884;590;3520654
"C(295; 8, 38)";12;8,10884;590;3520654
"C(295; 8, 71)";12;8,10884;590;3520654
"C(295; 9, 31)";12;8,10884;590;3520654
"C(295; 9, 43)";12;8,10884;590;3520654
"C(295; 9, 53)";12;8,10884;590;3520654
"C(295; 11, 13)";12;8,10884;590;3520654
"C(295; 11, 32)";12;8,10884;590;3520654
"C(295; 11, 111)";12;8,10884;590;3520654
"C(295; 11, 126)";12;8,10884;590;3520654
"C(295; 12, 13)";12;8,10884;590;3520654
"C(295; 12, 41)";12;8,10884;590;3520654
"C(295; 12, 57)";12;8,10884;590;3520654
"C(295; 13, 69)";12;8,10884;590;3520654
"C(295; 14, 97)";12;8,10884;590;3520654
"C(295; 16, 76)";12;8,10884;590;3520654
"C(295; 16, 81)";12;8,10884;590;3520654
"C(295; 17, 43)";12;8,10884;590;3520654
"C(295; 17, 114)";12;8,10884;590;3520654
"C(295; 18, 62)";12;8,10884;590;3520654
"C(295; 18, 86)";12;8,10884;590;3520654
"C(295; 18, 106)";12;8,10884;590;3520654
"C(295; 21, 26)";12;8,10884;590;3520654
"C(295; 22, 26)";12;8,10884;590;3520654
"C(295; 22, 43)";12;8,10884;590;3520654
"C(295; 22, 64)";12;8,10884;590;3520654
"C(295; 22, 73)";12;8,10884;590;3520654
"C(295; 23, 54)";12;8,10884;590;3520654
"C(295; 24, 26)";12;8,10884;590;3520654
"C(295; 24, 43)";12;8,10884;590;3520654
"C(295; 24, 82)";12;8,10884;590;3520654
"C(295; 24, 114)";12;8,10884;590;3520654
"C(295; 27, 129)";12;8,10884;590;3520654
"C(295; 28, 133)";12;8,10884;590;3520654
"C(295; 29, 56)";12;8,10884;590;3520654
"C(295; 29, 64)";12;8,10884;590;3520654
"C(295; 29, 73)";12;8,10884;590;3520654
"C(295; 31, 74)";12;8,10884;590;3520654
"C(295; 32, 41)";12;8,10884;590;3520654
"C(295; 33, 38)";12;8,10884;590;3520654
"C(295; 33, 39)";12;8,10884;590;3520654
"C(295; 33, 83)";12;8,10884;590;3520654
"C(295; 33, 96)";12;8,10884;590;3520654
"C(295; 34, 67)";12;8,10884;590;3520654
"C(295; 34, 86)";12;8,10884;590;3520654
"C(295; 36, 39)";12;8,10884;590;3520654
"C(295; 36, 123)";12;8,10884;590;3520654
"C(295; 36, 124)";12;8,10884;590;3520654
"C(295; 37, 54)";12;8,10884;590;3520654
"C(295; 37, 144)";12;8,10884;590;3520654
"C(295; 39, 88)";12;8,10884;590;3520654
"C(295; 41, 69)";12;8,10884;590;3520654
"C(295; 41, 121)";12;8,10884;590;3520654
"C(295; 42, 52)";12;8,10884;590;3520654
"C(295; 44, 52)";12;8,10884;590;3520654
"C(295; 44, 86)";12;8,10884;590;3520654
"C(295; 44, 128)";12;8,10884;590;3520654
"C(295; 46, 71)";12;8,10884;590;3520654
"C(295; 46, 99)";12;8,10884;590;3520654
"C(295; 46, 107)";12;8,10884;590;3520654
"C(295; 46, 108)";12;8,10884;590;3520654
"C(295; 47, 51)";12;8,10884;590;3520654
"C(295; 47, 72)";12;8,10884;590;3520654
"C(295; 47, 136)";12;8,10884;590;3520654
"C(295; 48, 52)";12;8,10884;590;3520654
"C(295; 48, 67)";12;8,10884;590;3520654
"C(295; 48, 86)";12;8,10884;590;3520654
"C(295; 48, 131)";12;8,10884;590;3520654
"C(295; 49, 72)";12;8,10884;590;3520654
"C(295; 49, 103)";12;8,10884;590;3520654
"C(295; 51, 129)";12;8,10884;590;3520654
"C(295; 53, 82)";12;8,10884;590;3520654
"C(295; 54, 89)";12;8,10884;590;3520654
"C(295; 56, 93)";12;8,10884;590;3520654
"C(295; 57, 98)";12;8,10884;590;3520654
"C(295; 57, 121)";12;8,10884;590;3520654
"C(295; 58, 112)";12;8,10884;590;3520654
"C(295; 58, 128)";12;8,10884;590;3520654
"C(295; 58, 146)";12;8,10884;590;3520654
"C(295; 61, 62)";12;8,10884;590;3520654
