Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(199; 1, 21)";10;6,66667;398;969352
"C(199; 2, 42)";10;6,66667;398;969352
"C(199; 3, 63)";10;6,66667;398;969352
"C(199; 4, 27)";10;6,66667;398;969352
"C(199; 4, 84)";10;6,66667;398;969352
"C(199; 6, 23)";10;6,66667;398;969352
"C(199; 6, 73)";10;6,66667;398;969352
"C(199; 7, 60)";10;6,66667;398;969352
"C(199; 7, 66)";10;6,66667;398;969352
"C(199; 8, 31)";10;6,66667;398;969352
"C(199; 8, 47)";10;6,66667;398;969352
"C(199; 9, 10)";10;6,66667;398;969352
"C(199; 9, 11)";10;6,66667;398;969352
"C(199; 9, 28)";10;6,66667;398;969352
"C(199; 10, 11)";10;6,66667;398;969352
"C(199; 11, 32)";10;6,66667;398;969352
"C(199; 12, 29)";10;6,66667;398;969352
"C(199; 12, 53)";10;6,66667;398;969352
"C(199; 13, 38)";10;6,66667;398;969352
"C(199; 13, 74)";10;6,66667;398;969352
"C(199; 14, 67)";10;6,66667;398;969352
"C(199; 16, 94)";10;6,66667;398;969352
"C(199; 17, 32)";10;6,66667;398;969352
"C(199; 17, 41)";10;6,66667;398;969352
"C(199; 17, 75)";10;6,66667;398;969352
"C(199; 18, 20)";10;6,66667;398;969352
"C(199; 18, 22)";10;6,66667;398;969352
"C(199; 18, 56)";10;6,66667;398;969352
"C(199; 19, 37)";10;6,66667;398;969352
"C(199; 20, 22)";10;6,66667;398;969352
"C(199; 21, 43)";10;6,66667;398;969352
"C(199; 22, 49)";10;6,66667;398;969352
"C(199; 22, 64)";10;6,66667;398;969352
"C(199; 23, 39)";10;6,66667;398;969352
"C(199; 23, 85)";10;6,66667;398;969352
"C(199; 24, 37)";10;6,66667;398;969352
"C(199; 24, 93)";10;6,66667;398;969352
"C(199; 26, 33)";10;6,66667;398;969352
"C(199; 26, 51)";10;6,66667;398;969352
"C(199; 26, 76)";10;6,66667;398;969352
"C(199; 27, 30)";10;6,66667;398;969352
"C(199; 27, 33)";10;6,66667;398;969352
"C(199; 28, 41)";10;6,66667;398;969352
"C(199; 28, 65)";10;6,66667;398;969352
"C(199; 29, 46)";10;6,66667;398;969352
"C(199; 29, 53)";10;6,66667;398;969352
"C(199; 30, 33)";10;6,66667;398;969352
"C(199; 31, 47)";10;6,66667;398;969352
"C(199; 31, 54)";10;6,66667;398;969352
"C(199; 31, 60)";10;6,66667;398;969352
"C(199; 32, 75)";10;6,66667;398;969352
"C(199; 34, 49)";10;6,66667;398;969352
"C(199; 34, 64)";10;6,66667;398;969352
"C(199; 34, 69)";10;6,66667;398;969352
"C(199; 34, 82)";10;6,66667;398;969352
"C(199; 35, 61)";10;6,66667;398;969352
"C(199; 36, 40)";10;6,66667;398;969352
"C(199; 36, 61)";10;6,66667;398;969352
"C(199; 36, 87)";10;6,66667;398;969352
"C(199; 37, 93)";10;6,66667;398;969352
"C(199; 38, 42)";10;6,66667;398;969352
"C(199; 38, 74)";10;6,66667;398;969352
"C(199; 39, 50)";10;6,66667;398;969352
"C(199; 39, 55)";10;6,66667;398;969352
"C(199; 40, 44)";10;6,66667;398;969352
"C(199; 40, 71)";10;6,66667;398;969352
"C(199; 41, 65)";10;6,66667;398;969352
"C(199; 42, 86)";10;6,66667;398;969352
"C(199; 43, 58)";10;6,66667;398;969352
"C(199; 44, 71)";10;6,66667;398;969352
"C(199; 44, 98)";10;6,66667;398;969352
"C(199; 45, 50)";10;6,66667;398;969352
"C(199; 45, 55)";10;6,66667;398;969352
"C(199; 45, 59)";10;6,66667;398;969352
"C(199; 46, 78)";10;6,66667;398;969352
"C(199; 46, 89)";10;6,66667;398;969352
"C(199; 47, 52)";10;6,66667;398;969352
"C(199; 47, 97)";10;6,66667;398;969352
"C(199; 48, 74)";10;6,66667;398;969352
"C(199; 49, 64)";10;6,66667;398;969352
"C(199; 49, 82)";10;6,66667;398;969352
"C(199; 50, 55)";10;6,66667;398;969352
"C(199; 50, 59)";10;6,66667;398;969352
"C(199; 51, 76)";10;6,66667;398;969352
"C(199; 52, 66)";10;6,66667;398;969352
"C(199; 53, 81)";10;6,66667;398;969352
"C(199; 53, 90)";10;6,66667;398;969352
"C(199; 54, 60)";10;6,66667;398;969352
"C(199; 56, 69)";10;6,66667;398;969352
"C(199; 56, 82)";10;6,66667;398;969352
"C(199; 57, 63)";10;6,66667;398;969352
"C(199; 57, 80)";10;6,66667;398;969352
"C(199; 57, 88)";10;6,66667;398;969352
"C(199; 58, 92)";10;6,66667;398;969352
"C(199; 59, 73)";10;6,66667;398;969352
"C(199; 60, 66)";10;6,66667;398;969352
"C(199; 61, 68)";10;6,66667;398;969352
"C(199; 61, 87)";10;6,66667;398;969352
"C(199; 62, 79)";10;6,66667;398;969352
"C(199; 62, 91)";10;6,66667;398;969352
"C(199; 62, 94)";10;6,66667;398;969352
"C(199; 63, 70)";10;6,66667;398;969352
"C(199; 63, 77)";10;6,66667;398;969352
"C(199; 67, 79)";10;6,66667;398;969352
"C(199; 67, 91)";10;6,66667;398;969352
"C(199; 67, 95)";10;6,66667;398;969352
"C(199; 68, 71)";10;6,66667;398;969352
"C(199; 68, 98)";10;6,66667;398;969352
"C(199; 69, 82)";10;6,66667;398;969352
"C(199; 70, 77)";10;6,66667;398;969352
"C(199; 72, 77)";10;6,66667;398;969352
"C(199; 72, 80)";10;6,66667;398;969352
"C(199; 76, 84)";10;6,66667;398;969352
"C(199; 78, 89)";10;6,66667;398;969352
"C(199; 78, 99)";10;6,66667;398;969352
"C(199; 79, 91)";10;6,66667;398;969352
"C(199; 80, 88)";10;6,66667;398;969352
"C(199; 81, 90)";10;6,66667;398;969352
"C(199; 81, 99)";10;6,66667;398;969352
"C(199; 83, 86)";10;6,66667;398;969352
"C(199; 89, 90)";10;6,66667;398;969352
"C(199; 89, 99)";10;6,66667;398;969352
"C(199; 94, 95)";10;6,66667;398;969352
