Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(181; 1, 19)";9;6,33333;362;720906
"C(181; 2, 38)";9;6,33333;362;720906
"C(181; 3, 57)";9;6,33333;362;720906
"C(181; 4, 76)";9;6,33333;362;720906
"C(181; 5, 86)";9;6,33333;362;720906
"C(181; 6, 67)";9;6,33333;362;720906
"C(181; 7, 48)";9;6,33333;362;720906
"C(181; 8, 29)";9;6,33333;362;720906
"C(181; 9, 10)";9;6,33333;362;720906
"C(181; 11, 28)";9;6,33333;362;720906
"C(181; 12, 47)";9;6,33333;362;720906
"C(181; 13, 66)";9;6,33333;362;720906
"C(181; 14, 85)";9;6,33333;362;720906
"C(181; 15, 77)";9;6,33333;362;720906
"C(181; 16, 58)";9;6,33333;362;720906
"C(181; 17, 39)";9;6,33333;362;720906
"C(181; 18, 20)";9;6,33333;362;720906
"C(181; 21, 37)";9;6,33333;362;720906
"C(181; 22, 56)";9;6,33333;362;720906
"C(181; 23, 75)";9;6,33333;362;720906
"C(181; 24, 87)";9;6,33333;362;720906
"C(181; 25, 68)";9;6,33333;362;720906
"C(181; 26, 49)";9;6,33333;362;720906
"C(181; 27, 30)";9;6,33333;362;720906
"C(181; 31, 46)";9;6,33333;362;720906
"C(181; 32, 65)";9;6,33333;362;720906
"C(181; 33, 84)";9;6,33333;362;720906
"C(181; 34, 78)";9;6,33333;362;720906
"C(181; 35, 59)";9;6,33333;362;720906
"C(181; 36, 40)";9;6,33333;362;720906
"C(181; 41, 55)";9;6,33333;362;720906
"C(181; 42, 74)";9;6,33333;362;720906
"C(181; 43, 88)";9;6,33333;362;720906
"C(181; 44, 69)";9;6,33333;362;720906
"C(181; 45, 50)";9;6,33333;362;720906
"C(181; 51, 64)";9;6,33333;362;720906
"C(181; 52, 83)";9;6,33333;362;720906
"C(181; 53, 79)";9;6,33333;362;720906
"C(181; 54, 60)";9;6,33333;362;720906
"C(181; 61, 73)";9;6,33333;362;720906
"C(181; 62, 89)";9;6,33333;362;720906
"C(181; 63, 70)";9;6,33333;362;720906
"C(181; 71, 82)";9;6,33333;362;720906
"C(181; 72, 80)";9;6,33333;362;720906
"C(181; 81, 90)";9;6,33333;362;720906
