Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
РљРѕР»-РІРѕ РІРµСЂС€РёРЅ;РљРѕРЅС„РёРіСѓСЂР°С†РёСЏ РіСЂР°С„Р°;Р”РёР°РјРµС‚СЂ;РЎСЂРµРґРЅРёР№ РїСѓС‚СЊ;Р’СЂРµРјСЏ (РјСЃ);РљРѕР»-РІРѕ СЃРѕРµРґРёРЅРµРЅРёР№
851;C(851, 1, 105, 228, 406);6;4.625882;2786557;3404
851;C(851, 1, 154, 221, 401);6;4.625882;2786557;3404
851;C(851, 1, 191, 339, 371);6;4.625882;2786557;3404
851;C(851, 1, 258, 265, 364);6;4.625882;2786557;3404
