Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
РљРѕР»-РІРѕ РІРµСЂС€РёРЅ;РљРѕРЅС„РёРіСѓСЂР°С†РёСЏ РіСЂР°С„Р°;Р”РёР°РјРµС‚СЂ;РЎСЂРµРґРЅРёР№ РїСѓС‚СЊ;Р’СЂРµРјСЏ (РјСЃ);РљРѕР»-РІРѕ СЃРѕРµРґРёРЅРµРЅРёР№
859;C(859, 1, 53, 85, 406);6;4.675991;2885457;3436
859;C(859, 1, 95, 201, 345);6;4.675991;2885457;3436
859;C(859, 1, 122, 389, 423);6;4.675991;2885457;3436
859;C(859, 1, 132, 192, 217);6;4.675991;2885457;3436
