Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
РљРѕР»-РІРѕ РІРµСЂС€РёРЅ;РљРѕРЅС„РёРіСѓСЂР°С†РёСЏ РіСЂР°С„Р°;Р”РёР°РјРµС‚СЂ;РЎСЂРµРґРЅРёР№ РїСѓС‚СЊ;Р’СЂРµРјСЏ (РјСЃ);РљРѕР»-РІРѕ СЃРѕРµРґРёРЅРµРЅРёР№
842;C(842, 1, 94, 244, 274);6;4.623068;2649925;3368
842;C(842, 1, 102, 124, 402);6;4.623068;2649925;3368
842;C(842, 1, 106, 243, 335);6;4.623068;2649925;3368
842;C(842, 1, 149, 204, 237);6;4.623068;2649925;3368
