Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(62; 1, 4, 10, 17)";3;2,21311;248;15515401
"C(62; 2, 5, 13, 14)";3;2,21311;248;15515401
"C(62; 3, 4, 13, 15)";3;2,21311;248;15515401
"C(62; 5, 9, 11, 12)";3;2,21311;248;15515401
"C(62; 6, 7, 10, 15)";3;2,21311;248;15515401
"C(62; 6, 8, 9, 13)";3;2,21311;248;15515401
"C(62; 6, 9, 13, 14)";3;2,21311;248;15515401
"C(62; 6, 10, 11, 13)";3;2,21311;248;15515401
"C(62; 6, 11, 14, 15)";3;2,21311;248;15515401
"C(62; 6, 13, 16, 21)";3;2,21311;248;15515401
"C(62; 7, 8, 11, 13)";3;2,21311;248;15515401
"C(62; 7, 9, 12, 13)";3;2,21311;248;15515401
"C(62; 7, 9, 17, 20)";3;2,21311;248;15515401
"C(62; 7, 10, 15, 19)";3;2,21311;248;15515401
"C(62; 8, 9, 12, 14)";3;2,21311;248;15515401
"C(62; 8, 10, 11, 15)";3;2,21311;248;15515401
"C(62; 8, 10, 13, 14)";3;2,21311;248;15515401
"C(62; 8, 10, 13, 19)";3;2,21311;248;15515401
"C(62; 8, 10, 14, 25)";3;2,21311;248;15515401
"C(62; 8, 10, 15, 19)";3;2,21311;248;15515401
"C(62; 8, 12, 13, 22)";3;2,21311;248;15515401
"C(62; 8, 13, 19, 20)";3;2,21311;248;15515401
"C(62; 9, 10, 12, 23)";3;2,21311;248;15515401
"C(62; 9, 10, 13, 15)";3;2,21311;248;15515401
"C(62; 9, 11, 12, 16)";3;2,21311;248;15515401
"C(62; 9, 11, 14, 15)";3;2,21311;248;15515401
"C(62; 9, 12, 17, 23)";3;2,21311;248;15515401
"C(62; 10, 11, 15, 23)";3;2,21311;248;15515401
"C(62; 10, 11, 15, 28)";3;2,21311;248;15515401
"C(62; 10, 11, 25, 28)";3;2,21311;248;15515401
"C(62; 10, 12, 15, 29)";3;2,21311;248;15515401
"C(62; 10, 12, 16, 27)";3;2,21311;248;15515401
"C(62; 10, 12, 18, 23)";3;2,21311;248;15515401
"C(62; 11, 12, 14, 21)";3;2,21311;248;15515401
"C(62; 11, 14, 15, 27)";3;2,21311;248;15515401
"C(62; 11, 18, 19, 23)";3;2,21311;248;15515401
"C(62; 12, 13, 16, 27)";3;2,21311;248;15515401
"C(62; 12, 13, 17, 27)";3;2,21311;248;15515401
"C(62; 12, 15, 21, 22)";3;2,21311;248;15515401
"C(62; 13, 16, 21, 22)";3;2,21311;248;15515401
"C(62; 13, 17, 22, 24)";3;2,21311;248;15515401
"C(62; 14, 15, 21, 23)";3;2,21311;248;15515401
"C(62; 14, 15, 21, 25)";3;2,21311;248;15515401
"C(62; 14, 19, 21, 25)";3;2,21311;248;15515401
"C(62; 14, 19, 22, 23)";3;2,21311;248;15515401
"C(62; 16, 17, 19, 25)";3;2,21311;248;15515401
"C(62; 16, 17, 21, 27)";3;2,21311;248;15515401
"C(62; 16, 18, 19, 29)";3;2,21311;248;15515401
"C(62; 16, 19, 20, 25)";3;2,21311;248;15515401
"C(62; 16, 21, 24, 28)";3;2,21311;248;15515401
"C(62; 17, 18, 20, 29)";3;2,21311;248;15515401
"C(62; 17, 18, 23, 25)";3;2,21311;248;15515401
"C(62; 17, 19, 20, 29)";3;2,21311;248;15515401
"C(62; 18, 19, 21, 28)";3;2,21311;248;15515401
"C(62; 18, 19, 21, 29)";3;2,21311;248;15515401
"C(62; 18, 20, 23, 27)";3;2,21311;248;15515401
"C(62; 18, 20, 23, 29)";3;2,21311;248;15515401
"C(62; 18, 23, 24, 27)";3;2,21311;248;15515401
"C(62; 19, 21, 25, 26)";3;2,21311;248;15515401
"C(62; 19, 22, 23, 30)";3;2,21311;248;15515401
"C(62; 19, 23, 25, 26)";3;2,21311;248;15515401
"C(62; 21, 22, 25, 27)";3;2,21311;248;15515401
"C(62; 21, 22, 25, 30)";3;2,21311;248;15515401
"C(62; 21, 23, 24, 28)";3;2,21311;248;15515401
"C(62; 21, 23, 26, 27)";3;2,21311;248;15515401
"C(62; 21, 25, 26, 28)";3;2,21311;248;15515401
