Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
134;C(134, 1, 4, 10, 32, 47);3;2.473684;9340;670
134;C(134, 1, 4, 10, 34, 51);3;2.473684;9340;670
134;C(134, 1, 4, 10, 34, 61);3;2.473684;9340;670
134;C(134, 1, 4, 10, 35, 58);3;2.473684;9340;670
134;C(134, 1, 4, 10, 36, 59);3;2.473684;9340;670
134;C(134, 1, 4, 10, 37, 58);3;2.473684;9340;670
134;C(134, 1, 4, 10, 41, 54);3;2.473684;9340;670
134;C(134, 1, 4, 11, 20, 58);3;2.473684;9340;670
134;C(134, 1, 4, 11, 25, 64);3;2.473684;9340;670
134;C(134, 1, 4, 11, 27, 44);3;2.473684;9340;670
134;C(134, 1, 4, 11, 29, 60);3;2.473684;9340;670
134;C(134, 1, 4, 11, 31, 49);3;2.473684;9340;670
134;C(134, 1, 4, 11, 34, 40);3;2.473684;9340;670
134;C(134, 1, 4, 11, 34, 58);3;2.473684;9340;670
134;C(134, 1, 4, 11, 35, 51);3;2.473684;9340;670
134;C(134, 1, 4, 11, 37, 55);3;2.473684;9340;670
134;C(134, 1, 4, 11, 39, 64);3;2.473684;9340;670
134;C(134, 1, 4, 11, 40, 59);3;2.473684;9340;670
134;C(134, 1, 4, 11, 42, 55);3;2.473684;9340;670
134;C(134, 1, 4, 11, 42, 60);3;2.473684;9340;670
134;C(134, 1, 4, 11, 49, 55);3;2.473684;9340;670
134;C(134, 1, 4, 13, 23, 64);3;2.473684;9340;670
134;C(134, 1, 4, 13, 28, 34);3;2.473684;9340;670
134;C(134, 1, 4, 13, 33, 43);3;2.473684;9340;670
134;C(134, 1, 4, 13, 34, 58);3;2.473684;9340;670
134;C(134, 1, 4, 13, 35, 55);3;2.473684;9340;670
134;C(134, 1, 4, 13, 35, 59);3;2.473684;9340;670
134;C(134, 1, 4, 13, 36, 55);3;2.473684;9340;670
134;C(134, 1, 4, 13, 41, 59);3;2.473684;9340;670
134;C(134, 1, 4, 14, 23, 57);3;2.473684;9340;670
134;C(134, 1, 4, 14, 26, 59);3;2.473684;9340;670
134;C(134, 1, 4, 14, 30, 49);3;2.473684;9340;670
134;C(134, 1, 4, 14, 31, 64);3;2.473684;9340;670
134;C(134, 1, 4, 14, 36, 59);3;2.473684;9340;670
134;C(134, 1, 4, 14, 41, 57);3;2.473684;9340;670
134;C(134, 1, 4, 14, 43, 64);3;2.473684;9340;670
134;C(134, 1, 4, 14, 49, 56);3;2.473684;9340;670
134;C(134, 1, 4, 14, 50, 59);3;2.473684;9340;670
134;C(134, 1, 4, 15, 22, 62);3;2.473684;9340;670
134;C(134, 1, 4, 15, 27, 56);3;2.473684;9340;670
134;C(134, 1, 4, 15, 27, 64);3;2.473684;9340;670
134;C(134, 1, 4, 15, 28, 64);3;2.473684;9340;670
134;C(134, 1, 4, 15, 33, 61);3;2.473684;9340;670
134;C(134, 1, 4, 15, 35, 56);3;2.473684;9340;670
134;C(134, 1, 4, 15, 36, 48);3;2.473684;9340;670
134;C(134, 1, 4, 15, 37, 54);3;2.473684;9340;670
134;C(134, 1, 4, 15, 38, 64);3;2.473684;9340;670
134;C(134, 1, 4, 15, 41, 61);3;2.473684;9340;670
134;C(134, 1, 4, 15, 43, 64);3;2.473684;9340;670
134;C(134, 1, 4, 15, 47, 56);3;2.473684;9340;670
134;C(134, 1, 4, 15, 48, 54);3;2.473684;9340;670
134;C(134, 1, 4, 15, 49, 62);3;2.473684;9340;670
134;C(134, 1, 4, 16, 25, 64);3;2.473684;9340;670
134;C(134, 1, 4, 16, 27, 62);3;2.473684;9340;670
134;C(134, 1, 4, 16, 34, 43);3;2.473684;9340;670
134;C(134, 1, 4, 16, 35, 41);3;2.473684;9340;670
134;C(134, 1, 4, 16, 35, 42);3;2.473684;9340;670
134;C(134, 1, 4, 16, 37, 47);3;2.473684;9340;670
134;C(134, 1, 4, 16, 39, 53);3;2.473684;9340;670
134;C(134, 1, 4, 16, 41, 55);3;2.473684;9340;670
134;C(134, 1, 4, 16, 47, 54);3;2.473684;9340;670
134;C(134, 1, 4, 17, 24, 60);3;2.473684;9340;670
134;C(134, 1, 4, 17, 26, 62);3;2.473684;9340;670
134;C(134, 1, 4, 17, 27, 64);3;2.473684;9340;670
134;C(134, 1, 4, 17, 28, 64);3;2.473684;9340;670
134;C(134, 1, 4, 17, 29, 48);3;2.473684;9340;670
134;C(134, 1, 4, 17, 40, 64);3;2.473684;9340;670
134;C(134, 1, 4, 17, 47, 54);3;2.473684;9340;670
134;C(134, 1, 4, 17, 47, 62);3;2.473684;9340;670
134;C(134, 1, 4, 17, 49, 56);3;2.473684;9340;670
134;C(134, 1, 4, 18, 24, 59);3;2.473684;9340;670
134;C(134, 1, 4, 18, 31, 38);3;2.473684;9340;670
134;C(134, 1, 4, 18, 31, 43);3;2.473684;9340;670
134;C(134, 1, 4, 18, 31, 57);3;2.473684;9340;670
134;C(134, 1, 4, 18, 33, 59);3;2.473684;9340;670
134;C(134, 1, 4, 18, 33, 61);3;2.473684;9340;670
134;C(134, 1, 4, 18, 34, 55);3;2.473684;9340;670
134;C(134, 1, 4, 18, 43, 53);3;2.473684;9340;670
