Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
172;C(172, 1, 4, 18, 41, 70);4;2.602339;39082;860
172;C(172, 1, 21, 34, 78, 84);4;2.602339;39082;860
