Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
348;C(348, 1, 6, 36, 129, 151);4;3.135447;2291475;1740
348;C(348, 1, 6, 40, 66, 123);4;3.135447;2291475;1740
348;C(348, 1, 6, 58, 78, 101);4;3.135447;2291475;1740
348;C(348, 1, 6, 70, 86, 119);4;3.135447;2291475;1740
348;C(348, 1, 6, 77, 109, 145);4;3.135447;2291475;1740
348;C(348, 1, 6, 77, 127, 163);4;3.135447;2291475;1740
348;C(348, 1, 6, 85, 121, 161);4;3.135447;2291475;1740
348;C(348, 1, 6, 119, 135, 164);4;3.135447;2291475;1740
348;C(348, 1, 7, 24, 98, 156);4;3.135447;2291475;1740
348;C(348, 1, 7, 46, 133, 159);4;3.135447;2291475;1740
348;C(348, 1, 7, 53, 77, 126);4;3.135447;2291475;1740
348;C(348, 1, 7, 57, 76, 162);4;3.135447;2291475;1740
348;C(348, 1, 8, 21, 86, 140);4;3.135447;2291475;1740
348;C(348, 1, 9, 24, 83, 112);4;3.135447;2291475;1740
348;C(348, 1, 9, 38, 121, 163);4;3.135447;2291475;1740
348;C(348, 1, 9, 50, 137, 167);4;3.135447;2291475;1740
348;C(348, 1, 10, 37, 60, 152);4;3.135447;2291475;1740
348;C(348, 1, 10, 118, 135, 167);4;3.135447;2291475;1740
348;C(348, 1, 11, 18, 107, 149);4;3.135447;2291475;1740
348;C(348, 1, 11, 42, 122, 150);4;3.135447;2291475;1740
348;C(348, 1, 11, 81, 130, 166);4;3.135447;2291475;1740
348;C(348, 1, 11, 93, 118, 166);4;3.135447;2291475;1740
348;C(348, 1, 12, 17, 55, 142);4;3.135447;2291475;1740
348;C(348, 1, 12, 33, 130, 137);4;3.135447;2291475;1740
348;C(348, 1, 13, 18, 99, 141);4;3.135447;2291475;1740
348;C(348, 1, 13, 66, 123, 165);4;3.135447;2291475;1740
348;C(348, 1, 13, 94, 124, 170);4;3.135447;2291475;1740
348;C(348, 1, 13, 114, 143, 151);4;3.135447;2291475;1740
348;C(348, 1, 14, 72, 96, 149);4;3.135447;2291475;1740
348;C(348, 1, 14, 83, 106, 141);4;3.135447;2291475;1740
348;C(348, 1, 14, 123, 141, 147);4;3.135447;2291475;1740
348;C(348, 1, 15, 35, 77, 88);4;3.135447;2291475;1740
348;C(348, 1, 15, 35, 88, 97);4;3.135447;2291475;1740
348;C(348, 1, 15, 36, 90, 100);4;3.135447;2291475;1740
348;C(348, 1, 15, 78, 118, 145);4;3.135447;2291475;1740
348;C(348, 1, 15, 79, 130, 163);4;3.135447;2291475;1740
348;C(348, 1, 15, 127, 132, 154);4;3.135447;2291475;1740
348;C(348, 1, 16, 25, 54, 144);4;3.135447;2291475;1740
348;C(348, 1, 16, 45, 114, 155);4;3.135447;2291475;1740
348;C(348, 1, 17, 55, 81, 86);4;3.135447;2291475;1740
348;C(348, 1, 17, 60, 88, 126);4;3.135447;2291475;1740
348;C(348, 1, 17, 82, 108, 154);4;3.135447;2291475;1740
348;C(348, 1, 17, 90, 100, 154);4;3.135447;2291475;1740
348;C(348, 1, 18, 24, 69, 146);4;3.135447;2291475;1740
348;C(348, 1, 18, 25, 83, 113);4;3.135447;2291475;1740
348;C(348, 1, 18, 28, 50, 143);4;3.135447;2291475;1740
348;C(348, 1, 18, 28, 77, 129);4;3.135447;2291475;1740
348;C(348, 1, 18, 29, 113, 137);4;3.135447;2291475;1740
