Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
339;C(339, 1, 6, 22, 84, 132);4;3.112426;1916975;1695
339;C(339, 1, 6, 27, 77, 123);4;3.112426;1916975;1695
339;C(339, 1, 6, 29, 90, 134);4;3.112426;1916975;1695
339;C(339, 1, 6, 33, 56, 103);4;3.112426;1916975;1695
339;C(339, 1, 6, 34, 106, 157);4;3.112426;1916975;1695
339;C(339, 1, 6, 57, 82, 104);4;3.112426;1916975;1695
339;C(339, 1, 6, 76, 103, 143);4;3.112426;1916975;1695
339;C(339, 1, 7, 33, 62, 144);4;3.112426;1916975;1695
339;C(339, 1, 7, 39, 107, 142);4;3.112426;1916975;1695
339;C(339, 1, 7, 56, 67, 96);4;3.112426;1916975;1695
339;C(339, 1, 7, 62, 94, 105);4;3.112426;1916975;1695
339;C(339, 1, 8, 38, 72, 163);4;3.112426;1916975;1695
339;C(339, 1, 8, 44, 77, 159);4;3.112426;1916975;1695
339;C(339, 1, 8, 54, 90, 130);4;3.112426;1916975;1695
339;C(339, 1, 8, 58, 97, 159);4;3.112426;1916975;1695
339;C(339, 1, 9, 22, 80, 127);4;3.112426;1916975;1695
339;C(339, 1, 9, 40, 117, 162);4;3.112426;1916975;1695
339;C(339, 1, 9, 58, 128, 158);4;3.112426;1916975;1695
339;C(339, 1, 9, 77, 91, 121);4;3.112426;1916975;1695
339;C(339, 1, 10, 43, 60, 125);4;3.112426;1916975;1695
339;C(339, 1, 11, 18, 75, 145);4;3.112426;1916975;1695
339;C(339, 1, 12, 20, 66, 115);4;3.112426;1916975;1695
339;C(339, 1, 12, 87, 94, 136);4;3.112426;1916975;1695
339;C(339, 1, 14, 19, 63, 133);4;3.112426;1916975;1695
339;C(339, 1, 14, 54, 72, 78);4;3.112426;1916975;1695
339;C(339, 1, 14, 61, 82, 126);4;3.112426;1916975;1695
339;C(339, 1, 15, 35, 88, 97);4;3.112426;1916975;1695
339;C(339, 1, 15, 37, 129, 139);4;3.112426;1916975;1695
339;C(339, 1, 15, 52, 58, 77);4;3.112426;1916975;1695
339;C(339, 1, 15, 53, 62, 149);4;3.112426;1916975;1695
339;C(339, 1, 16, 38, 84, 110);4;3.112426;1916975;1695
339;C(339, 1, 16, 96, 134, 139);4;3.112426;1916975;1695
339;C(339, 1, 17, 79, 105, 135);4;3.112426;1916975;1695
339;C(339, 1, 18, 29, 100, 144);4;3.112426;1916975;1695
339;C(339, 1, 18, 43, 57, 109);4;3.112426;1916975;1695
339;C(339, 1, 19, 24, 88, 122);4;3.112426;1916975;1695
339;C(339, 1, 21, 93, 147, 161);4;3.112426;1916975;1695
339;C(339, 1, 22, 32, 50, 141);4;3.112426;1916975;1695
339;C(339, 1, 22, 49, 108, 163);4;3.112426;1916975;1695
339;C(339, 1, 23, 42, 78, 94);4;3.112426;1916975;1695
339;C(339, 1, 24, 32, 75, 135);4;3.112426;1916975;1695
339;C(339, 1, 24, 44, 60, 154);4;3.112426;1916975;1695
339;C(339, 1, 24, 55, 147, 152);4;3.112426;1916975;1695
