N,K,S,diameter,averageShortestPathLength,edges
183,4,C(183; 1; 6; 21; 76),4,3.032967032967033,732
183,4,C(183; 1; 6; 26; 74),4,3.032967032967033,732
183,4,C(183; 1; 6; 27; 71),4,3.032967032967033,732
183,4,C(183; 1; 6; 33; 80),4,3.032967032967033,732
183,4,C(183; 1; 6; 37; 53),4,3.032967032967033,732
183,4,C(183; 1; 7; 30; 48),4,3.032967032967033,732
183,4,C(183; 1; 7; 31; 42),4,3.032967032967033,732
183,4,C(183; 1; 7; 31; 78),4,3.032967032967033,732
183,4,C(183; 1; 7; 52; 75),4,3.032967032967033,732
183,4,C(183; 1; 8; 41; 78),4,3.032967032967033,732
183,4,C(183; 1; 9; 31; 66),4,3.032967032967033,732
183,4,C(183; 1; 9; 41; 54),4,3.032967032967033,732
183,4,C(183; 1; 9; 66; 79),4,3.032967032967033,732
183,4,C(183; 1; 10; 16; 69),4,3.032967032967033,732
183,4,C(183; 1; 10; 25; 63),4,3.032967032967033,732
183,4,C(183; 1; 10; 35; 63),4,3.032967032967033,732
183,4,C(183; 1; 10; 38; 44),4,3.032967032967033,732
183,4,C(183; 1; 12; 55; 88),4,3.032967032967033,732
183,4,C(183; 1; 12; 55; 89),4,3.032967032967033,732
183,4,C(183; 1; 12; 56; 77),4,3.032967032967033,732
183,4,C(183; 1; 12; 67; 88),4,3.032967032967033,732
183,4,C(183; 1; 12; 68; 76),4,3.032967032967033,732
183,4,C(183; 1; 15; 20; 78),4,3.032967032967033,732
183,4,C(183; 1; 15; 26; 74),4,3.032967032967033,732
183,4,C(183; 1; 15; 36; 79),4,3.032967032967033,732
183,4,C(183; 1; 15; 41; 89),4,3.032967032967033,732
183,4,C(183; 1; 15; 70; 80),4,3.032967032967033,732
183,4,C(183; 1; 16; 21; 87),4,3.032967032967033,732
183,4,C(183; 1; 16; 22; 57),4,3.032967032967033,732
183,4,C(183; 1; 16; 74; 81),4,3.032967032967033,732
183,4,C(183; 1; 18; 51; 59),4,3.032967032967033,732
183,4,C(183; 1; 19; 34; 45),4,3.032967032967033,732
183,4,C(183; 1; 19; 47; 53),4,3.032967032967033,732
183,4,C(183; 1; 20; 36; 47),4,3.032967032967033,732
183,4,C(183; 1; 21; 27; 58),4,3.032967032967033,732
183,4,C(183; 1; 21; 30; 35),4,3.032967032967033,732
183,4,C(183; 1; 21; 36; 67),4,3.032967032967033,732
183,4,C(183; 1; 22; 37; 78),4,3.032967032967033,732
183,4,C(183; 1; 23; 28; 36),4,3.032967032967033,732
183,4,C(183; 1; 24; 30; 44),4,3.032967032967033,732
183,4,C(183; 1; 24; 65; 84),4,3.032967032967033,732
183,4,C(183; 1; 25; 34; 39),4,3.032967032967033,732
183,4,C(183; 1; 26; 33; 48),4,3.032967032967033,732
183,4,C(183; 1; 26; 63; 71),4,3.032967032967033,732
183,4,C(183; 1; 27; 36; 68),4,3.032967032967033,732
183,4,C(183; 1; 27; 47; 59),4,3.032967032967033,732
183,4,C(183; 1; 28; 48; 65),4,3.032967032967033,732
183,4,C(183; 1; 28; 74; 87),4,3.032967032967033,732
183,4,C(183; 1; 29; 39; 45),4,3.032967032967033,732
183,4,C(183; 1; 30; 68; 80),4,3.032967032967033,732
183,4,C(183; 1; 30; 82; 87),4,3.032967032967033,732
183,4,C(183; 1; 31; 49; 57),4,3.032967032967033,732
183,4,C(183; 1; 33; 38; 87),4,3.032967032967033,732
183,4,C(183; 1; 35; 47; 63),4,3.032967032967033,732
183,4,C(183; 1; 35; 48; 55),4,3.032967032967033,732
183,4,C(183; 1; 35; 54; 85),4,3.032967032967033,732
183,4,C(183; 1; 36; 53; 81),4,3.032967032967033,732
183,4,C(183; 1; 37; 59; 69),4,3.032967032967033,732
183,4,C(183; 1; 38; 45; 58),4,3.032967032967033,732
183,4,C(183; 1; 39; 49; 70),4,3.032967032967033,732
183,4,C(183; 1; 41; 55; 77),4,3.032967032967033,732
183,4,C(183; 1; 44; 63; 72),4,3.032967032967033,732
183,4,C(183; 1; 45; 51; 64),4,3.032967032967033,732
183,4,C(183; 1; 47; 59; 84),4,3.032967032967033,732
183,4,C(183; 1; 51; 58; 85),4,3.032967032967033,732
183,4,C(183; 1; 52; 68; 75),4,3.032967032967033,732
183,4,C(183; 1; 56; 81; 89),4,3.032967032967033,732
183,4,C(183; 1; 58; 74; 79),4,3.032967032967033,732
183,4,C(183; 1; 63; 78; 86),4,3.032967032967033,732
183,4,C(183; 1; 64; 75; 80),4,3.032967032967033,732
183,4,C(183; 1; 68; 75; 85),4,3.032967032967033,732
183,4,C(183; 1; 69; 78; 83),4,3.032967032967033,732
