N,K,S,diameter,averageShortestPathLength,edges
1427,4,C(1427; 1; 34; 111; 422),8,5.321178120617111,5708
1427,4,C(1427; 1; 42; 381; 600),8,5.321178120617111,5708
1427,4,C(1427; 1; 77; 91; 407),8,5.321178120617111,5708
1427,4,C(1427; 1; 88; 585; 707),8,5.321178120617111,5708
1427,4,C(1427; 1; 90; 206; 549),8,5.321178120617111,5708
1427,4,C(1427; 1; 158; 284; 463),8,5.321178120617111,5708
1427,4,C(1427; 1; 158; 591; 616),8,5.321178120617111,5708
1427,4,C(1427; 1; 278; 388; 413),8,5.321178120617111,5708
1427,4,C(1427; 1; 322; 496; 511),8,5.321178120617111,5708
1427,4,C(1427; 1; 345; 548; 569),8,5.321178120617111,5708
1427,4,C(1427; 1; 493; 538; 569),8,5.321178120617111,5708
1427,4,C(1427; 1; 525; 664; 686),8,5.321178120617111,5708
