N,K,S,diameter,averageShortestPathLength,edges
169,4,C(169; 1; 6; 27; 64),4,2.9523809523809526,676
169,4,C(169; 1; 6; 45; 70),4,2.9523809523809526,676
169,4,C(169; 1; 7; 25; 66),4,2.9523809523809526,676
169,4,C(169; 1; 7; 30; 41),4,2.9523809523809526,676
169,4,C(169; 1; 7; 62; 73),4,2.9523809523809526,676
169,4,C(169; 1; 8; 35; 74),4,2.9523809523809526,676
169,4,C(169; 1; 11; 37; 54),4,2.9523809523809526,676
169,4,C(169; 1; 12; 31; 58),4,2.9523809523809526,676
169,4,C(169; 1; 12; 33; 40),4,2.9523809523809526,676
169,4,C(169; 1; 12; 46; 51),4,2.9523809523809526,676
169,4,C(169; 1; 14; 32; 38),4,2.9523809523809526,676
169,4,C(169; 1; 14; 33; 73),4,2.9523809523809526,676
169,4,C(169; 1; 14; 45; 53),4,2.9523809523809526,676
169,4,C(169; 1; 15; 36; 79),4,2.9523809523809526,676
169,4,C(169; 1; 15; 41; 50),4,2.9523809523809526,676
169,4,C(169; 1; 16; 36; 43),4,2.9523809523809526,676
169,4,C(169; 1; 16; 41; 53),4,2.9523809523809526,676
169,4,C(169; 1; 19; 25; 79),4,2.9523809523809526,676
169,4,C(169; 1; 20; 27; 77),4,2.9523809523809526,676
169,4,C(169; 1; 21; 33; 59),4,2.9523809523809526,676
169,4,C(169; 1; 24; 30; 44),4,2.9523809523809526,676
169,4,C(169; 1; 24; 33; 62),4,2.9523809523809526,676
169,4,C(169; 1; 24; 63; 76),4,2.9523809523809526,676
169,4,C(169; 1; 28; 67; 80),4,2.9523809523809526,676
169,4,C(169; 1; 28; 68; 77),4,2.9523809523809526,676
169,4,C(169; 1; 29; 40; 74),4,2.9523809523809526,676
169,4,C(169; 1; 29; 51; 63),4,2.9523809523809526,676
169,4,C(169; 1; 35; 48; 55),4,2.9523809523809526,676
169,4,C(169; 1; 38; 51; 71),4,2.9523809523809526,676
169,4,C(169; 1; 38; 61; 81),4,2.9523809523809526,676
169,4,C(169; 1; 40; 53; 72),4,2.9523809523809526,676
169,4,C(169; 1; 41; 49; 67),4,2.9523809523809526,676
169,4,C(169; 1; 44; 60; 69),4,2.9523809523809526,676
169,4,C(169; 1; 58; 66; 77),4,2.9523809523809526,676
169,4,C(169; 1; 59; 64; 79),4,2.9523809523809526,676
169,4,C(169; 1; 61; 70; 82),4,2.9523809523809526,676
