N,K,S,diameter,averageShortestPathLength,edges
66,4,C(66; 1; 4; 10; 17),3,2.2615384615384615,264
66,4,C(66; 1; 4; 10; 25),3,2.2615384615384615,264
66,4,C(66; 1; 4; 10; 27),3,2.2615384615384615,264
66,4,C(66; 1; 4; 11; 17),3,2.2615384615384615,264
66,4,C(66; 1; 4; 11; 20),3,2.2615384615384615,264
66,4,C(66; 1; 4; 11; 24),3,2.2615384615384615,264
66,4,C(66; 1; 4; 11; 25),3,2.2615384615384615,264
66,4,C(66; 1; 4; 11; 30),3,2.2615384615384615,264
66,4,C(66; 1; 4; 13; 19),3,2.2615384615384615,264
66,4,C(66; 1; 4; 13; 23),3,2.2615384615384615,264
66,4,C(66; 1; 4; 13; 24),3,2.2615384615384615,264
66,4,C(66; 1; 4; 13; 28),3,2.2615384615384615,264
66,4,C(66; 1; 4; 14; 20),3,2.2615384615384615,264
66,4,C(66; 1; 4; 14; 23),3,2.2615384615384615,264
66,4,C(66; 1; 4; 14; 25),3,2.2615384615384615,264
66,4,C(66; 1; 4; 14; 30),3,2.2615384615384615,264
66,4,C(66; 1; 4; 15; 24),3,2.2615384615384615,264
66,4,C(66; 1; 4; 15; 28),3,2.2615384615384615,264
66,4,C(66; 1; 4; 16; 26),3,2.2615384615384615,264
66,4,C(66; 1; 4; 17; 23),3,2.2615384615384615,264
66,4,C(66; 1; 4; 17; 27),3,2.2615384615384615,264
66,4,C(66; 1; 4; 18; 25),3,2.2615384615384615,264
66,4,C(66; 1; 4; 19; 25),3,2.2615384615384615,264
66,4,C(66; 1; 4; 19; 26),3,2.2615384615384615,264
66,4,C(66; 1; 4; 19; 30),3,2.2615384615384615,264
66,4,C(66; 1; 4; 21; 27),3,2.2615384615384615,264
66,4,C(66; 1; 4; 21; 30),3,2.2615384615384615,264
66,4,C(66; 1; 4; 23; 30),3,2.2615384615384615,264
66,4,C(66; 1; 5; 8; 19),3,2.2615384615384615,264
66,4,C(66; 1; 5; 8; 20),3,2.2615384615384615,264
66,4,C(66; 1; 5; 8; 23),3,2.2615384615384615,264
66,4,C(66; 1; 5; 8; 26),3,2.2615384615384615,264
66,4,C(66; 1; 5; 8; 27),3,2.2615384615384615,264
66,4,C(66; 1; 5; 12; 20),3,2.2615384615384615,264
66,4,C(66; 1; 5; 13; 16),3,2.2615384615384615,264
66,4,C(66; 1; 5; 14; 21),3,2.2615384615384615,264
66,4,C(66; 1; 5; 14; 25),3,2.2615384615384615,264
66,4,C(66; 1; 5; 16; 19),3,2.2615384615384615,264
66,4,C(66; 1; 5; 16; 23),3,2.2615384615384615,264
66,4,C(66; 1; 5; 16; 24),3,2.2615384615384615,264
66,4,C(66; 1; 5; 17; 20),3,2.2615384615384615,264
66,4,C(66; 1; 5; 17; 26),3,2.2615384615384615,264
66,4,C(66; 1; 5; 18; 27),3,2.2615384615384615,264
66,4,C(66; 1; 5; 20; 29),3,2.2615384615384615,264
66,4,C(66; 1; 5; 23; 26),3,2.2615384615384615,264
66,4,C(66; 1; 5; 24; 27),3,2.2615384615384615,264
66,4,C(66; 1; 6; 9; 23),3,2.2615384615384615,264
66,4,C(66; 1; 6; 9; 26),3,2.2615384615384615,264
66,4,C(66; 1; 6; 9; 31),3,2.2615384615384615,264
66,4,C(66; 1; 6; 10; 29),3,2.2615384615384615,264
66,4,C(66; 1; 6; 14; 17),3,2.2615384615384615,264
66,4,C(66; 1; 6; 14; 25),3,2.2615384615384615,264
66,4,C(66; 1; 6; 14; 31),3,2.2615384615384615,264
66,4,C(66; 1; 6; 15; 19),3,2.2615384615384615,264
66,4,C(66; 1; 6; 15; 28),3,2.2615384615384615,264
66,4,C(66; 1; 6; 16; 19),3,2.2615384615384615,264
66,4,C(66; 1; 6; 16; 29),3,2.2615384615384615,264
66,4,C(66; 1; 6; 17; 21),3,2.2615384615384615,264
66,4,C(66; 1; 6; 21; 31),3,2.2615384615384615,264
66,4,C(66; 1; 6; 25; 28),3,2.2615384615384615,264
66,4,C(66; 1; 7; 10; 31),3,2.2615384615384615,264
66,4,C(66; 1; 7; 11; 16),3,2.2615384615384615,264
66,4,C(66; 1; 7; 11; 20),3,2.2615384615384615,264
66,4,C(66; 1; 7; 12; 16),3,2.2615384615384615,264
66,4,C(66; 1; 7; 12; 28),3,2.2615384615384615,264
66,4,C(66; 1; 7; 16; 19),3,2.2615384615384615,264
66,4,C(66; 1; 7; 16; 20),3,2.2615384615384615,264
66,4,C(66; 1; 7; 16; 28),3,2.2615384615384615,264
66,4,C(66; 1; 7; 17; 20),3,2.2615384615384615,264
66,4,C(66; 1; 7; 18; 27),3,2.2615384615384615,264
66,4,C(66; 1; 7; 20; 24),3,2.2615384615384615,264
66,4,C(66; 1; 7; 20; 31),3,2.2615384615384615,264
66,4,C(66; 1; 7; 23; 28),3,2.2615384615384615,264
66,4,C(66; 1; 7; 24; 27),3,2.2615384615384615,264
66,4,C(66; 1; 7; 25; 28),3,2.2615384615384615,264
66,4,C(66; 1; 8; 11; 26),3,2.2615384615384615,264
66,4,C(66; 1; 8; 11; 31),3,2.2615384615384615,264
66,4,C(66; 1; 8; 13; 23),3,2.2615384615384615,264
66,4,C(66; 1; 8; 13; 28),3,2.2615384615384615,264
66,4,C(66; 1; 8; 13; 31),3,2.2615384615384615,264
66,4,C(66; 1; 8; 14; 18),3,2.2615384615384615,264
66,4,C(66; 1; 8; 18; 23),3,2.2615384615384615,264
66,4,C(66; 1; 8; 20; 31),3,2.2615384615384615,264
66,4,C(66; 1; 8; 21; 26),3,2.2615384615384615,264
66,4,C(66; 1; 8; 21; 27),3,2.2615384615384615,264
66,4,C(66; 1; 8; 21; 31),3,2.2615384615384615,264
66,4,C(66; 1; 8; 23; 26),3,2.2615384615384615,264
66,4,C(66; 1; 8; 26; 30),3,2.2615384615384615,264
66,4,C(66; 1; 9; 12; 16),3,2.2615384615384615,264
66,4,C(66; 1; 9; 12; 31),3,2.2615384615384615,264
66,4,C(66; 1; 9; 13; 16),3,2.2615384615384615,264
66,4,C(66; 1; 9; 14; 20),3,2.2615384615384615,264
66,4,C(66; 1; 9; 14; 21),3,2.2615384615384615,264
66,4,C(66; 1; 9; 14; 31),3,2.2615384615384615,264
66,4,C(66; 1; 9; 15; 20),3,2.2615384615384615,264
66,4,C(66; 1; 9; 16; 20),3,2.2615384615384615,264
66,4,C(66; 1; 9; 16; 21),3,2.2615384615384615,264
66,4,C(66; 1; 9; 16; 30),3,2.2615384615384615,264
66,4,C(66; 1; 9; 21; 26),3,2.2615384615384615,264
66,4,C(66; 1; 9; 23; 30),3,2.2615384615384615,264
66,4,C(66; 1; 10; 13; 17),3,2.2615384615384615,264
66,4,C(66; 1; 10; 13; 18),3,2.2615384615384615,264
66,4,C(66; 1; 10; 13; 29),3,2.2615384615384615,264
66,4,C(66; 1; 10; 13; 31),3,2.2615384615384615,264
66,4,C(66; 1; 10; 14; 17),3,2.2615384615384615,264
66,4,C(66; 1; 10; 16; 29),3,2.2615384615384615,264
66,4,C(66; 1; 10; 24; 27),3,2.2615384615384615,264
66,4,C(66; 1; 10; 24; 29),3,2.2615384615384615,264
66,4,C(66; 1; 10; 25; 29),3,2.2615384615384615,264
66,4,C(66; 1; 11; 14; 18),3,2.2615384615384615,264
66,4,C(66; 1; 11; 14; 20),3,2.2615384615384615,264
66,4,C(66; 1; 11; 14; 31),3,2.2615384615384615,264
66,4,C(66; 1; 11; 15; 24),3,2.2615384615384615,264
66,4,C(66; 1; 11; 16; 19),3,2.2615384615384615,264
66,4,C(66; 1; 11; 16; 20),3,2.2615384615384615,264
66,4,C(66; 1; 11; 16; 24),3,2.2615384615384615,264
66,4,C(66; 1; 11; 16; 29),3,2.2615384615384615,264
66,4,C(66; 1; 11; 16; 30),3,2.2615384615384615,264
66,4,C(66; 1; 11; 17; 20),3,2.2615384615384615,264
66,4,C(66; 1; 11; 17; 26),3,2.2615384615384615,264
66,4,C(66; 1; 11; 19; 26),3,2.2615384615384615,264
66,4,C(66; 1; 11; 26; 31),3,2.2615384615384615,264
66,4,C(66; 1; 12; 15; 19),3,2.2615384615384615,264
66,4,C(66; 1; 12; 15; 20),3,2.2615384615384615,264
66,4,C(66; 1; 12; 28; 31),3,2.2615384615384615,264
66,4,C(66; 1; 13; 17; 28),3,2.2615384615384615,264
66,4,C(66; 1; 13; 18; 21),3,2.2615384615384615,264
66,4,C(66; 1; 13; 21; 28),3,2.2615384615384615,264
66,4,C(66; 1; 13; 21; 30),3,2.2615384615384615,264
66,4,C(66; 1; 13; 28; 31),3,2.2615384615384615,264
66,4,C(66; 1; 14; 17; 23),3,2.2615384615384615,264
66,4,C(66; 1; 14; 18; 21),3,2.2615384615384615,264
66,4,C(66; 1; 14; 18; 23),3,2.2615384615384615,264
66,4,C(66; 1; 14; 18; 25),3,2.2615384615384615,264
66,4,C(66; 1; 14; 23; 31),3,2.2615384615384615,264
66,4,C(66; 1; 14; 25; 31),3,2.2615384615384615,264
66,4,C(66; 1; 15; 20; 24),3,2.2615384615384615,264
66,4,C(66; 1; 15; 20; 28),3,2.2615384615384615,264
66,4,C(66; 1; 16; 19; 26),3,2.2615384615384615,264
66,4,C(66; 1; 16; 20; 28),3,2.2615384615384615,264
66,4,C(66; 1; 16; 21; 27),3,2.2615384615384615,264
66,4,C(66; 1; 16; 23; 29),3,2.2615384615384615,264
66,4,C(66; 1; 16; 24; 28),3,2.2615384615384615,264
66,4,C(66; 1; 16; 26; 29),3,2.2615384615384615,264
66,4,C(66; 1; 16; 27; 30),3,2.2615384615384615,264
66,4,C(66; 1; 17; 21; 26),3,2.2615384615384615,264
66,4,C(66; 1; 17; 21; 30),3,2.2615384615384615,264
66,4,C(66; 1; 17; 23; 28),3,2.2615384615384615,264
66,4,C(66; 1; 17; 26; 29),3,2.2615384615384615,264
66,4,C(66; 1; 17; 26; 30),3,2.2615384615384615,264
66,4,C(66; 1; 17; 27; 30),3,2.2615384615384615,264
66,4,C(66; 1; 19; 26; 30),3,2.2615384615384615,264
66,4,C(66; 1; 19; 26; 31),3,2.2615384615384615,264
66,4,C(66; 1; 20; 24; 29),3,2.2615384615384615,264
66,4,C(66; 1; 20; 28; 31),3,2.2615384615384615,264
66,4,C(66; 1; 23; 26; 30),3,2.2615384615384615,264
66,4,C(66; 1; 23; 26; 31),3,2.2615384615384615,264
66,4,C(66; 1; 23; 27; 30),3,2.2615384615384615,264
