N,K,S,diameter,averageShortestPathLength,edges
611,4,C(611; 1; 13; 99; 234),6,4.249180327868852,2444
611,4,C(611; 1; 16; 88; 236),6,4.249180327868852,2444
611,4,C(611; 1; 18; 78; 182),6,4.249180327868852,2444
611,4,C(611; 1; 24; 161; 222),6,4.249180327868852,2444
611,4,C(611; 1; 28; 94; 295),6,4.249180327868852,2444
611,4,C(611; 1; 29; 201; 282),6,4.249180327868852,2444
611,4,C(611; 1; 31; 132; 300),6,4.249180327868852,2444
611,4,C(611; 1; 31; 135; 189),6,4.249180327868852,2444
611,4,C(611; 1; 34; 78; 208),6,4.249180327868852,2444
611,4,C(611; 1; 47; 76; 240),6,4.249180327868852,2444
611,4,C(611; 1; 58; 67; 216),6,4.249180327868852,2444
611,4,C(611; 1; 86; 222; 243),6,4.249180327868852,2444
611,4,C(611; 1; 88; 99; 243),6,4.249180327868852,2444
611,4,C(611; 1; 88; 158; 199),6,4.249180327868852,2444
611,4,C(611; 1; 114; 138; 148),6,4.249180327868852,2444
611,4,C(611; 1; 134; 162; 280),6,4.249180327868852,2444
611,4,C(611; 1; 138; 191; 300),6,4.249180327868852,2444
611,4,C(611; 1; 169; 216; 247),6,4.249180327868852,2444
611,4,C(611; 1; 218; 228; 243),6,4.249180327868852,2444
