N,K,S,diameter,averageShortestPathLength,edges
196,4,C(196; 1; 6; 43; 59),4,3.0974358974358975,784
196,4,C(196; 1; 7; 18; 78),4,3.0974358974358975,784
196,4,C(196; 1; 7; 25; 62),4,3.0974358974358975,784
196,4,C(196; 1; 7; 34; 58),4,3.0974358974358975,784
196,4,C(196; 1; 7; 40; 64),4,3.0974358974358975,784
196,4,C(196; 1; 7; 52; 81),4,3.0974358974358975,784
196,4,C(196; 1; 8; 75; 87),4,3.0974358974358975,784
196,4,C(196; 1; 9; 33; 46),4,3.0974358974358975,784
196,4,C(196; 1; 9; 34; 83),4,3.0974358974358975,784
196,4,C(196; 1; 9; 42; 64),4,3.0974358974358975,784
196,4,C(196; 1; 9; 44; 57),4,3.0974358974358975,784
196,4,C(196; 1; 9; 60; 81),4,3.0974358974358975,784
196,4,C(196; 1; 9; 67; 82),4,3.0974358974358975,784
196,4,C(196; 1; 9; 72; 87),4,3.0974358974358975,784
196,4,C(196; 1; 10; 37; 52),4,3.0974358974358975,784
196,4,C(196; 1; 10; 38; 63),4,3.0974358974358975,784
196,4,C(196; 1; 10; 48; 71),4,3.0974358974358975,784
196,4,C(196; 1; 10; 71; 77),4,3.0974358974358975,784
196,4,C(196; 1; 10; 73; 79),4,3.0974358974358975,784
196,4,C(196; 1; 11; 18; 67),4,3.0974358974358975,784
196,4,C(196; 1; 11; 28; 80),4,3.0974358974358975,784
196,4,C(196; 1; 11; 36; 64),4,3.0974358974358975,784
196,4,C(196; 1; 11; 40; 85),4,3.0974358974358975,784
196,4,C(196; 1; 11; 59; 84),4,3.0974358974358975,784
196,4,C(196; 1; 12; 19; 84),4,3.0974358974358975,784
196,4,C(196; 1; 12; 32; 71),4,3.0974358974358975,784
196,4,C(196; 1; 12; 40; 45),4,3.0974358974358975,784
196,4,C(196; 1; 12; 53; 58),4,3.0974358974358975,784
196,4,C(196; 1; 12; 67; 83),4,3.0974358974358975,784
196,4,C(196; 1; 12; 68; 89),4,3.0974358974358975,784
196,4,C(196; 1; 13; 30; 50),4,3.0974358974358975,784
196,4,C(196; 1; 13; 50; 68),4,3.0974358974358975,784
196,4,C(196; 1; 14; 19; 68),4,3.0974358974358975,784
196,4,C(196; 1; 14; 33; 73),4,3.0974358974358975,784
196,4,C(196; 1; 14; 35; 59),4,3.0974358974358975,784
196,4,C(196; 1; 14; 51; 69),4,3.0974358974358975,784
196,4,C(196; 1; 14; 52; 74),4,3.0974358974358975,784
196,4,C(196; 1; 14; 71; 93),4,3.0974358974358975,784
196,4,C(196; 1; 15; 34; 40),4,3.0974358974358975,784
196,4,C(196; 1; 15; 34; 58),4,3.0974358974358975,784
196,4,C(196; 1; 16; 37; 44),4,3.0974358974358975,784
196,4,C(196; 1; 16; 54; 61),4,3.0974358974358975,784
196,4,C(196; 1; 16; 58; 86),4,3.0974358974358975,784
196,4,C(196; 1; 16; 67; 92),4,3.0974358974358975,784
196,4,C(196; 1; 16; 79; 88),4,3.0974358974358975,784
196,4,C(196; 1; 18; 31; 87),4,3.0974358974358975,784
196,4,C(196; 1; 18; 48; 91),4,3.0974358974358975,784
196,4,C(196; 1; 19; 33; 94),4,3.0974358974358975,784
196,4,C(196; 1; 19; 50; 85),4,3.0974358974358975,784
196,4,C(196; 1; 20; 31; 56),4,3.0974358974358975,784
196,4,C(196; 1; 20; 34; 45),4,3.0974358974358975,784
196,4,C(196; 1; 20; 53; 64),4,3.0974358974358975,784
196,4,C(196; 1; 20; 63; 75),4,3.0974358974358975,784
196,4,C(196; 1; 20; 64; 95),4,3.0974358974358975,784
196,4,C(196; 1; 20; 69; 94),4,3.0974358974358975,784
196,4,C(196; 1; 21; 69; 94),4,3.0974358974358975,784
196,4,C(196; 1; 22; 40; 70),4,3.0974358974358975,784
196,4,C(196; 1; 24; 33; 52),4,3.0974358974358975,784
196,4,C(196; 1; 24; 33; 78),4,3.0974358974358975,784
196,4,C(196; 1; 24; 54; 67),4,3.0974358974358975,784
196,4,C(196; 1; 25; 36; 56),4,3.0974358974358975,784
196,4,C(196; 1; 25; 62; 91),4,3.0974358974358975,784
196,4,C(196; 1; 26; 31; 43),4,3.0974358974358975,784
196,4,C(196; 1; 26; 35; 47),4,3.0974358974358975,784
196,4,C(196; 1; 26; 44; 58),4,3.0974358974358975,784
196,4,C(196; 1; 26; 47; 63),4,3.0974358974358975,784
196,4,C(196; 1; 28; 41; 89),4,3.0974358974358975,784
196,4,C(196; 1; 28; 43; 93),4,3.0974358974358975,784
196,4,C(196; 1; 30; 40; 54),4,3.0974358974358975,784
196,4,C(196; 1; 30; 79; 93),4,3.0974358974358975,784
196,4,C(196; 1; 31; 42; 48),4,3.0974358974358975,784
196,4,C(196; 1; 32; 79; 89),4,3.0974358974358975,784
196,4,C(196; 1; 32; 80; 91),4,3.0974358974358975,784
196,4,C(196; 1; 33; 44; 72),4,3.0974358974358975,784
196,4,C(196; 1; 34; 83; 89),4,3.0974358974358975,784
196,4,C(196; 1; 37; 46; 88),4,3.0974358974358975,784
196,4,C(196; 1; 38; 72; 95),4,3.0974358974358975,784
196,4,C(196; 1; 40; 53; 86),4,3.0974358974358975,784
196,4,C(196; 1; 40; 72; 95),4,3.0974358974358975,784
196,4,C(196; 1; 41; 50; 67),4,3.0974358974358975,784
