N,K,S,diameter,averageShortestPathLength,edges
167,4,C(167; 1; 7; 18; 63),4,2.9397590361445785,668
167,4,C(167; 1; 7; 31; 78),4,2.9397590361445785,668
167,4,C(167; 1; 8; 27; 68),4,2.9397590361445785,668
167,4,C(167; 1; 8; 29; 62),4,2.9397590361445785,668
167,4,C(167; 1; 9; 24; 69),4,2.9397590361445785,668
167,4,C(167; 1; 11; 51; 70),4,2.9397590361445785,668
167,4,C(167; 1; 13; 35; 54),4,2.9397590361445785,668
167,4,C(167; 1; 15; 36; 62),4,2.9397590361445785,668
167,4,C(167; 1; 17; 23; 77),4,2.9397590361445785,668
167,4,C(167; 1; 21; 34; 59),4,2.9397590361445785,668
167,4,C(167; 1; 21; 66; 75),4,2.9397590361445785,668
167,4,C(167; 1; 24; 35; 76),4,2.9397590361445785,668
167,4,C(167; 1; 27; 49; 61),4,2.9397590361445785,668
167,4,C(167; 1; 37; 48; 53),4,2.9397590361445785,668
167,4,C(167; 1; 43; 52; 68),4,2.9397590361445785,668
167,4,C(167; 1; 46; 65; 80),4,2.9397590361445785,668
