N,K,S,diameter,averageShortestPathLength,edges
303,4,C(303; 1; 10; 36; 131),5,3.5033112582781456,1212
303,4,C(303; 1; 12; 99; 131),5,3.5033112582781456,1212
303,4,C(303; 1; 13; 98; 142),5,3.5033112582781456,1212
303,4,C(303; 1; 15; 25; 108),5,3.5033112582781456,1212
303,4,C(303; 1; 18; 48; 74),5,3.5033112582781456,1212
303,4,C(303; 1; 20; 34; 139),5,3.5033112582781456,1212
303,4,C(303; 1; 27; 37; 141),5,3.5033112582781456,1212
303,4,C(303; 1; 32; 106; 113),5,3.5033112582781456,1212
303,4,C(303; 1; 33; 86; 114),5,3.5033112582781456,1212
303,4,C(303; 1; 37; 67; 120),5,3.5033112582781456,1212
303,4,C(303; 1; 57; 91; 104),5,3.5033112582781456,1212
303,4,C(303; 1; 59; 70; 109),5,3.5033112582781456,1212
303,4,C(303; 1; 60; 97; 129),5,3.5033112582781456,1212
