N,K,S,diameter,averageShortestPathLength,edges
1051,4,C(1051; 1; 25; 237; 298),7,4.914285714285715,4204
1051,4,C(1051; 1; 27; 260; 373),7,4.914285714285715,4204
1051,4,C(1051; 1; 30; 162; 440),7,4.914285714285715,4204
1051,4,C(1051; 1; 33; 380; 486),7,4.914285714285715,4204
1051,4,C(1051; 1; 35; 365; 415),7,4.914285714285715,4204
1051,4,C(1051; 1; 38; 208; 328),7,4.914285714285715,4204
1051,4,C(1051; 1; 40; 307; 379),7,4.914285714285715,4204
1051,4,C(1051; 1; 42; 96; 495),7,4.914285714285715,4204
1051,4,C(1051; 1; 83; 102; 448),7,4.914285714285715,4204
1051,4,C(1051; 1; 107; 174; 510),7,4.914285714285715,4204
1051,4,C(1051; 1; 151; 287; 392),7,4.914285714285715,4204
1051,4,C(1051; 1; 185; 442; 506),7,4.914285714285715,4204
1051,4,C(1051; 1; 227; 289; 439),7,4.914285714285715,4204
1051,4,C(1051; 1; 266; 379; 428),7,4.914285714285715,4204
1051,4,C(1051; 1; 330; 406; 504),7,4.914285714285715,4204
1051,4,C(1051; 1; 330; 414; 463),7,4.914285714285715,4204
