N,K,S,diameter,averageShortestPathLength,edges
1081,4,C(1081; 1; 19; 65; 450),7,4.95,4324
1081,4,C(1081; 1; 25; 134; 312),7,4.95,4324
1081,4,C(1081; 1; 74; 173; 481),7,4.95,4324
1081,4,C(1081; 1; 83; 121; 218),7,4.95,4324
1081,4,C(1081; 1; 107; 183; 462),7,4.95,4324
1081,4,C(1081; 1; 147; 231; 512),7,4.95,4324
1081,4,C(1081; 1; 153; 254; 481),7,4.95,4324
1081,4,C(1081; 1; 156; 430; 478),7,4.95,4324
1081,4,C(1081; 1; 157; 218; 241),7,4.95,4324
1081,4,C(1081; 1; 246; 336; 534),7,4.95,4324
1081,4,C(1081; 1; 316; 482; 492),7,4.95,4324
1081,4,C(1081; 1; 325; 394; 420),7,4.95,4324
