N,K,S,diameter,averageShortestPathLength,edges
168,4,C(168; 1; 7; 26; 69),4,2.946107784431138,672
168,4,C(168; 1; 9; 23; 58),4,2.946107784431138,672
168,4,C(168; 1; 12; 31; 58),4,2.946107784431138,672
168,4,C(168; 1; 12; 33; 40),4,2.946107784431138,672
168,4,C(168; 1; 15; 34; 73),4,2.946107784431138,672
168,4,C(168; 1; 16; 25; 54),4,2.946107784431138,672
168,4,C(168; 1; 18; 47; 80),4,2.946107784431138,672
168,4,C(168; 1; 33; 44; 72),4,2.946107784431138,672
168,4,C(168; 1; 49; 64; 75),4,2.946107784431138,672
168,4,C(168; 1; 60; 65; 74),4,2.946107784431138,672
