N,K,S,diameter,averageShortestPathLength,edges
563,4,C(563; 1; 8; 101; 248),6,4.156583629893238,2252
563,4,C(563; 1; 9; 74; 126),6,4.156583629893238,2252
563,4,C(563; 1; 11; 100; 246),6,4.156583629893238,2252
563,4,C(563; 1; 14; 125; 242),6,4.156583629893238,2252
563,4,C(563; 1; 14; 175; 235),6,4.156583629893238,2252
563,4,C(563; 1; 15; 107; 248),6,4.156583629893238,2252
563,4,C(563; 1; 17; 152; 234),6,4.156583629893238,2252
563,4,C(563; 1; 20; 84; 134),6,4.156583629893238,2252
563,4,C(563; 1; 21; 75; 143),6,4.156583629893238,2252
563,4,C(563; 1; 27; 63; 202),6,4.156583629893238,2252
563,4,C(563; 1; 31; 83; 211),6,4.156583629893238,2252
563,4,C(563; 1; 39; 84; 109),6,4.156583629893238,2252
563,4,C(563; 1; 57; 201; 269),6,4.156583629893238,2252
563,4,C(563; 1; 63; 74; 90),6,4.156583629893238,2252
563,4,C(563; 1; 63; 197; 221),6,4.156583629893238,2252
563,4,C(563; 1; 79; 115; 143),6,4.156583629893238,2252
563,4,C(563; 1; 80; 143; 173),6,4.156583629893238,2252
563,4,C(563; 1; 80; 256; 265),6,4.156583629893238,2252
563,4,C(563; 1; 93; 114; 175),6,4.156583629893238,2252
563,4,C(563; 1; 131; 159; 192),6,4.156583629893238,2252
563,4,C(563; 1; 146; 190; 216),6,4.156583629893238,2252
563,4,C(563; 1; 156; 231; 262),6,4.156583629893238,2252
563,4,C(563; 1; 190; 222; 243),6,4.156583629893238,2252
563,4,C(563; 1; 201; 210; 224),6,4.156583629893238,2252
