N,K,S,diameter,averageShortestPathLength,edges
267,4,C(267; 1; 7; 30; 78),5,3.3834586466165413,1068
267,4,C(267; 1; 7; 60; 98),5,3.3834586466165413,1068
267,4,C(267; 1; 9; 52; 84),5,3.3834586466165413,1068
267,4,C(267; 1; 10; 43; 58),5,3.3834586466165413,1068
267,4,C(267; 1; 11; 102; 118),5,3.3834586466165413,1068
267,4,C(267; 1; 12; 39; 83),5,3.3834586466165413,1068
267,4,C(267; 1; 13; 21; 108),5,3.3834586466165413,1068
267,4,C(267; 1; 14; 22; 83),5,3.3834586466165413,1068
267,4,C(267; 1; 14; 38; 123),5,3.3834586466165413,1068
267,4,C(267; 1; 14; 73; 82),5,3.3834586466165413,1068
267,4,C(267; 1; 15; 25; 87),5,3.3834586466165413,1068
267,4,C(267; 1; 15; 34; 57),5,3.3834586466165413,1068
267,4,C(267; 1; 15; 35; 97),5,3.3834586466165413,1068
267,4,C(267; 1; 17; 28; 81),5,3.3834586466165413,1068
267,4,C(267; 1; 18; 47; 69),5,3.3834586466165413,1068
267,4,C(267; 1; 19; 25; 116),5,3.3834586466165413,1068
267,4,C(267; 1; 19; 44; 52),5,3.3834586466165413,1068
267,4,C(267; 1; 19; 66; 79),5,3.3834586466165413,1068
267,4,C(267; 1; 21; 27; 115),5,3.3834586466165413,1068
267,4,C(267; 1; 23; 37; 79),5,3.3834586466165413,1068
267,4,C(267; 1; 24; 55; 69),5,3.3834586466165413,1068
267,4,C(267; 1; 24; 94; 131),5,3.3834586466165413,1068
267,4,C(267; 1; 26; 32; 74),5,3.3834586466165413,1068
267,4,C(267; 1; 27; 38; 72),5,3.3834586466165413,1068
267,4,C(267; 1; 28; 102; 124),5,3.3834586466165413,1068
267,4,C(267; 1; 30; 43; 81),5,3.3834586466165413,1068
267,4,C(267; 1; 30; 65; 114),5,3.3834586466165413,1068
267,4,C(267; 1; 31; 73; 108),5,3.3834586466165413,1068
267,4,C(267; 1; 31; 80; 101),5,3.3834586466165413,1068
267,4,C(267; 1; 32; 54; 114),5,3.3834586466165413,1068
267,4,C(267; 1; 33; 77; 105),5,3.3834586466165413,1068
267,4,C(267; 1; 37; 60; 128),5,3.3834586466165413,1068
267,4,C(267; 1; 41; 60; 111),5,3.3834586466165413,1068
267,4,C(267; 1; 43; 61; 114),5,3.3834586466165413,1068
267,4,C(267; 1; 44; 71; 102),5,3.3834586466165413,1068
267,4,C(267; 1; 45; 72; 82),5,3.3834586466165413,1068
267,4,C(267; 1; 51; 74; 87),5,3.3834586466165413,1068
267,4,C(267; 1; 52; 114; 120),5,3.3834586466165413,1068
267,4,C(267; 1; 53; 63; 91),5,3.3834586466165413,1068
267,4,C(267; 1; 54; 69; 118),5,3.3834586466165413,1068
267,4,C(267; 1; 60; 77; 108),5,3.3834586466165413,1068
267,4,C(267; 1; 66; 108; 127),5,3.3834586466165413,1068
267,4,C(267; 1; 74; 91; 127),5,3.3834586466165413,1068
267,4,C(267; 1; 77; 83; 128),5,3.3834586466165413,1068
267,4,C(267; 1; 81; 101; 112),5,3.3834586466165413,1068
267,4,C(267; 1; 81; 114; 125),5,3.3834586466165413,1068
267,4,C(267; 1; 85; 113; 122),5,3.3834586466165413,1068
267,4,C(267; 1; 98; 112; 118),5,3.3834586466165413,1068
267,4,C(267; 1; 99; 110; 124),5,3.3834586466165413,1068
