N,K,S,diameter,averageShortestPathLength,edges
375,4,C(375; 1; 28; 68; 90),5,3.7058823529411766,1500
375,4,C(375; 1; 30; 56; 67),5,3.7058823529411766,1500
375,4,C(375; 1; 35; 40; 96),5,3.7058823529411766,1500
375,4,C(375; 1; 35; 56; 65),5,3.7058823529411766,1500
375,4,C(375; 1; 39; 55; 145),5,3.7058823529411766,1500
375,4,C(375; 1; 41; 57; 184),5,3.7058823529411766,1500
375,4,C(375; 1; 42; 120; 143),5,3.7058823529411766,1500
375,4,C(375; 1; 48; 76; 161),5,3.7058823529411766,1500
375,4,C(375; 1; 64; 102; 151),5,3.7058823529411766,1500
375,4,C(375; 1; 74; 86; 177),5,3.7058823529411766,1500
375,4,C(375; 1; 81; 90; 118),5,3.7058823529411766,1500
375,4,C(375; 1; 109; 168; 184),5,3.7058823529411766,1500
375,4,C(375; 1; 115; 140; 154),5,3.7058823529411766,1500
375,4,C(375; 1; 120; 154; 182),5,3.7058823529411766,1500
375,4,C(375; 1; 149; 161; 177),5,3.7058823529411766,1500
