N,K,S,diameter,averageShortestPathLength,edges
68,4,C(68; 1; 4; 10; 25),3,2.283582089552239,272
68,4,C(68; 1; 4; 10; 28),3,2.283582089552239,272
68,4,C(68; 1; 4; 11; 27),3,2.283582089552239,272
68,4,C(68; 1; 4; 11; 31),3,2.283582089552239,272
68,4,C(68; 1; 4; 13; 19),3,2.283582089552239,272
68,4,C(68; 1; 4; 13; 20),3,2.283582089552239,272
68,4,C(68; 1; 4; 13; 31),3,2.283582089552239,272
68,4,C(68; 1; 4; 14; 21),3,2.283582089552239,272
68,4,C(68; 1; 4; 14; 31),3,2.283582089552239,272
68,4,C(68; 1; 4; 15; 21),3,2.283582089552239,272
68,4,C(68; 1; 4; 15; 22),3,2.283582089552239,272
68,4,C(68; 1; 4; 15; 25),3,2.283582089552239,272
68,4,C(68; 1; 4; 16; 22),3,2.283582089552239,272
68,4,C(68; 1; 4; 16; 25),3,2.283582089552239,272
68,4,C(68; 1; 4; 16; 29),3,2.283582089552239,272
68,4,C(68; 1; 4; 18; 29),3,2.283582089552239,272
68,4,C(68; 1; 4; 19; 28),3,2.283582089552239,272
68,4,C(68; 1; 4; 20; 31),3,2.283582089552239,272
68,4,C(68; 1; 4; 21; 31),3,2.283582089552239,272
68,4,C(68; 1; 4; 22; 29),3,2.283582089552239,272
68,4,C(68; 1; 4; 22; 31),3,2.283582089552239,272
68,4,C(68; 1; 5; 8; 25),3,2.283582089552239,272
68,4,C(68; 1; 5; 8; 27),3,2.283582089552239,272
68,4,C(68; 1; 5; 8; 28),3,2.283582089552239,272
68,4,C(68; 1; 5; 12; 27),3,2.283582089552239,272
68,4,C(68; 1; 5; 12; 30),3,2.283582089552239,272
68,4,C(68; 1; 5; 13; 16),3,2.283582089552239,272
68,4,C(68; 1; 5; 13; 20),3,2.283582089552239,272
68,4,C(68; 1; 5; 13; 22),3,2.283582089552239,272
68,4,C(68; 1; 5; 13; 24),3,2.283582089552239,272
68,4,C(68; 1; 5; 14; 30),3,2.283582089552239,272
68,4,C(68; 1; 5; 16; 19),3,2.283582089552239,272
68,4,C(68; 1; 5; 16; 24),3,2.283582089552239,272
68,4,C(68; 1; 5; 16; 25),3,2.283582089552239,272
68,4,C(68; 1; 5; 16; 30),3,2.283582089552239,272
68,4,C(68; 1; 5; 18; 26),3,2.283582089552239,272
68,4,C(68; 1; 5; 18; 30),3,2.283582089552239,272
68,4,C(68; 1; 5; 19; 28),3,2.283582089552239,272
68,4,C(68; 1; 5; 24; 27),3,2.283582089552239,272
68,4,C(68; 1; 5; 25; 28),3,2.283582089552239,272
68,4,C(68; 1; 6; 9; 20),3,2.283582089552239,272
68,4,C(68; 1; 6; 9; 26),3,2.283582089552239,272
68,4,C(68; 1; 6; 9; 32),3,2.283582089552239,272
68,4,C(68; 1; 6; 10; 25),3,2.283582089552239,272
68,4,C(68; 1; 6; 10; 27),3,2.283582089552239,272
68,4,C(68; 1; 6; 14; 25),3,2.283582089552239,272
68,4,C(68; 1; 6; 14; 32),3,2.283582089552239,272
68,4,C(68; 1; 6; 15; 25),3,2.283582089552239,272
68,4,C(68; 1; 6; 16; 19),3,2.283582089552239,272
68,4,C(68; 1; 6; 16; 24),3,2.283582089552239,272
68,4,C(68; 1; 6; 16; 27),3,2.283582089552239,272
68,4,C(68; 1; 6; 19; 22),3,2.283582089552239,272
68,4,C(68; 1; 6; 20; 30),3,2.283582089552239,272
68,4,C(68; 1; 6; 21; 29),3,2.283582089552239,272
68,4,C(68; 1; 6; 24; 27),3,2.283582089552239,272
68,4,C(68; 1; 6; 25; 29),3,2.283582089552239,272
68,4,C(68; 1; 6; 26; 29),3,2.283582089552239,272
68,4,C(68; 1; 6; 27; 30),3,2.283582089552239,272
68,4,C(68; 1; 7; 10; 22),3,2.283582089552239,272
68,4,C(68; 1; 7; 10; 28),3,2.283582089552239,272
68,4,C(68; 1; 7; 10; 32),3,2.283582089552239,272
68,4,C(68; 1; 7; 11; 16),3,2.283582089552239,272
68,4,C(68; 1; 7; 11; 20),3,2.283582089552239,272
68,4,C(68; 1; 7; 11; 24),3,2.283582089552239,272
68,4,C(68; 1; 7; 11; 26),3,2.283582089552239,272
68,4,C(68; 1; 7; 12; 29),3,2.283582089552239,272
68,4,C(68; 1; 7; 16; 19),3,2.283582089552239,272
68,4,C(68; 1; 7; 18; 28),3,2.283582089552239,272
68,4,C(68; 1; 7; 19; 22),3,2.283582089552239,272
68,4,C(68; 1; 7; 19; 32),3,2.283582089552239,272
68,4,C(68; 1; 7; 22; 26),3,2.283582089552239,272
68,4,C(68; 1; 7; 24; 28),3,2.283582089552239,272
68,4,C(68; 1; 7; 24; 29),3,2.283582089552239,272
68,4,C(68; 1; 7; 26; 29),3,2.283582089552239,272
68,4,C(68; 1; 8; 11; 25),3,2.283582089552239,272
68,4,C(68; 1; 8; 11; 31),3,2.283582089552239,272
68,4,C(68; 1; 8; 11; 32),3,2.283582089552239,272
68,4,C(68; 1; 8; 12; 18),3,2.283582089552239,272
68,4,C(68; 1; 8; 12; 27),3,2.283582089552239,272
68,4,C(68; 1; 8; 13; 19),3,2.283582089552239,272
68,4,C(68; 1; 8; 13; 31),3,2.283582089552239,272
68,4,C(68; 1; 8; 13; 32),3,2.283582089552239,272
68,4,C(68; 1; 8; 14; 19),3,2.283582089552239,272
68,4,C(68; 1; 8; 14; 25),3,2.283582089552239,272
68,4,C(68; 1; 8; 18; 22),3,2.283582089552239,272
68,4,C(68; 1; 8; 19; 32),3,2.283582089552239,272
68,4,C(68; 1; 8; 21; 32),3,2.283582089552239,272
68,4,C(68; 1; 8; 22; 28),3,2.283582089552239,272
68,4,C(68; 1; 8; 25; 28),3,2.283582089552239,272
68,4,C(68; 1; 8; 25; 29),3,2.283582089552239,272
68,4,C(68; 1; 8; 27; 31),3,2.283582089552239,272
68,4,C(68; 1; 9; 12; 16),3,2.283582089552239,272
68,4,C(68; 1; 9; 12; 26),3,2.283582089552239,272
68,4,C(68; 1; 9; 12; 31),3,2.283582089552239,272
68,4,C(68; 1; 9; 13; 16),3,2.283582089552239,272
68,4,C(68; 1; 9; 13; 20),3,2.283582089552239,272
68,4,C(68; 1; 9; 13; 24),3,2.283582089552239,272
68,4,C(68; 1; 9; 14; 21),3,2.283582089552239,272
68,4,C(68; 1; 9; 15; 20),3,2.283582089552239,272
68,4,C(68; 1; 9; 15; 28),3,2.283582089552239,272
68,4,C(68; 1; 9; 15; 32),3,2.283582089552239,272
68,4,C(68; 1; 9; 16; 21),3,2.283582089552239,272
68,4,C(68; 1; 9; 16; 22),3,2.283582089552239,272
68,4,C(68; 1; 9; 20; 26),3,2.283582089552239,272
68,4,C(68; 1; 9; 21; 32),3,2.283582089552239,272
68,4,C(68; 1; 9; 22; 26),3,2.283582089552239,272
68,4,C(68; 1; 9; 24; 28),3,2.283582089552239,272
68,4,C(68; 1; 9; 24; 31),3,2.283582089552239,272
68,4,C(68; 1; 9; 26; 31),3,2.283582089552239,272
68,4,C(68; 1; 10; 13; 31),3,2.283582089552239,272
68,4,C(68; 1; 10; 14; 31),3,2.283582089552239,272
68,4,C(68; 1; 10; 15; 18),3,2.283582089552239,272
68,4,C(68; 1; 10; 15; 32),3,2.283582089552239,272
68,4,C(68; 1; 10; 22; 27),3,2.283582089552239,272
68,4,C(68; 1; 11; 14; 31),3,2.283582089552239,272
68,4,C(68; 1; 11; 15; 18),3,2.283582089552239,272
68,4,C(68; 1; 11; 15; 20),3,2.283582089552239,272
68,4,C(68; 1; 11; 15; 24),3,2.283582089552239,272
68,4,C(68; 1; 11; 16; 24),3,2.283582089552239,272
68,4,C(68; 1; 11; 18; 24),3,2.283582089552239,272
68,4,C(68; 1; 11; 18; 26),3,2.283582089552239,272
68,4,C(68; 1; 11; 18; 27),3,2.283582089552239,272
68,4,C(68; 1; 11; 20; 25),3,2.283582089552239,272
68,4,C(68; 1; 11; 24; 27),3,2.283582089552239,272
