N,K,S,diameter,averageShortestPathLength,edges
2161,4,C(2161; 1; 26; 268; 599),8,5.944444444444445,8644
2161,4,C(2161; 1; 38; 239; 538),8,5.944444444444445,8644
2161,4,C(2161; 1; 40; 210; 404),9,5.944444444444445,8644
2161,4,C(2161; 1; 52; 217; 398),8,5.944444444444445,8644
2161,4,C(2161; 1; 54; 206; 535),9,5.944444444444445,8644
2161,4,C(2161; 1; 206; 319; 784),9,5.944444444444445,8644
2161,4,C(2161; 1; 242; 409; 508),8,5.944444444444445,8644
2161,4,C(2161; 1; 257; 374; 960),8,5.944444444444445,8644
2161,4,C(2161; 1; 354; 469; 772),8,5.944444444444445,8644
2161,4,C(2161; 1; 509; 725; 748),8,5.944444444444445,8644
2161,4,C(2161; 1; 535; 797; 973),9,5.944444444444445,8644
2161,4,C(2161; 1; 733; 782; 853),8,5.944444444444445,8644
