N,K,S,diameter,averageShortestPathLength,edges
997,4,C(997; 1; 11; 180; 440),7,4.843373493975903,3988
997,4,C(997; 1; 16; 118; 428),7,4.843373493975903,3988
997,4,C(997; 1; 30; 82; 317),7,4.843373493975903,3988
997,4,C(997; 1; 37; 197; 378),7,4.843373493975903,3988
997,4,C(997; 1; 38; 132; 195),7,4.843373493975903,3988
997,4,C(997; 1; 40; 107; 272),7,4.843373493975903,3988
997,4,C(997; 1; 49; 231; 446),7,4.843373493975903,3988
997,4,C(997; 1; 51; 411; 426),7,4.843373493975903,3988
997,4,C(997; 1; 52; 347; 380),7,4.843373493975903,3988
997,4,C(997; 1; 67; 184; 391),7,4.843373493975903,3988
997,4,C(997; 1; 72; 205; 224),7,4.843373493975903,3988
997,4,C(997; 1; 77; 244; 273),7,4.843373493975903,3988
997,4,C(997; 1; 84; 441; 486),7,4.843373493975903,3988
997,4,C(997; 1; 110; 345; 372),7,4.843373493975903,3988
997,4,C(997; 1; 118; 167; 485),7,4.843373493975903,3988
997,4,C(997; 1; 132; 187; 276),7,4.843373493975903,3988
997,4,C(997; 1; 177; 198; 433),7,4.843373493975903,3988
997,4,C(997; 1; 204; 246; 359),7,4.843373493975903,3988
997,4,C(997; 1; 227; 324; 392),7,4.843373493975903,3988
997,4,C(997; 1; 233; 341; 376),7,4.843373493975903,3988
997,4,C(997; 1; 274; 355; 414),7,4.843373493975903,3988
997,4,C(997; 1; 341; 400; 415),7,4.843373493975903,3988
997,4,C(997; 1; 345; 393; 414),7,4.843373493975903,3988
997,4,C(997; 1; 355; 432; 468),7,4.843373493975903,3988
