N,K,S,diameter,averageShortestPathLength,edges
78,4,C(78; 1; 4; 10; 31),3,2.3766233766233764,312
78,4,C(78; 1; 4; 11; 20),3,2.3766233766233764,312
78,4,C(78; 1; 4; 11; 27),3,2.3766233766233764,312
78,4,C(78; 1; 4; 11; 31),3,2.3766233766233764,312
78,4,C(78; 1; 4; 11; 32),3,2.3766233766233764,312
78,4,C(78; 1; 4; 11; 36),3,2.3766233766233764,312
78,4,C(78; 1; 4; 13; 24),3,2.3766233766233764,312
78,4,C(78; 1; 4; 13; 29),3,2.3766233766233764,312
78,4,C(78; 1; 4; 15; 25),3,2.3766233766233764,312
78,4,C(78; 1; 4; 15; 27),3,2.3766233766233764,312
78,4,C(78; 1; 4; 17; 23),3,2.3766233766233764,312
78,4,C(78; 1; 4; 17; 28),3,2.3766233766233764,312
78,4,C(78; 1; 4; 17; 36),3,2.3766233766233764,312
78,4,C(78; 1; 4; 18; 25),3,2.3766233766233764,312
78,4,C(78; 1; 4; 18; 31),3,2.3766233766233764,312
78,4,C(78; 1; 4; 18; 34),3,2.3766233766233764,312
78,4,C(78; 1; 4; 19; 25),3,2.3766233766233764,312
78,4,C(78; 1; 4; 19; 28),3,2.3766233766233764,312
78,4,C(78; 1; 4; 19; 33),3,2.3766233766233764,312
78,4,C(78; 1; 4; 20; 32),3,2.3766233766233764,312
78,4,C(78; 1; 4; 21; 31),3,2.3766233766233764,312
78,4,C(78; 1; 4; 25; 34),3,2.3766233766233764,312
78,4,C(78; 1; 4; 25; 36),3,2.3766233766233764,312
78,4,C(78; 1; 4; 27; 33),3,2.3766233766233764,312
78,4,C(78; 1; 5; 8; 29),3,2.3766233766233764,312
78,4,C(78; 1; 5; 8; 30),3,2.3766233766233764,312
78,4,C(78; 1; 5; 12; 20),3,2.3766233766233764,312
78,4,C(78; 1; 5; 12; 32),3,2.3766233766233764,312
78,4,C(78; 1; 5; 13; 28),3,2.3766233766233764,312
78,4,C(78; 1; 5; 16; 29),3,2.3766233766233764,312
78,4,C(78; 1; 5; 17; 24),3,2.3766233766233764,312
78,4,C(78; 1; 5; 18; 29),3,2.3766233766233764,312
78,4,C(78; 1; 5; 20; 23),3,2.3766233766233764,312
78,4,C(78; 1; 5; 20; 27),3,2.3766233766233764,312
78,4,C(78; 1; 5; 20; 28),3,2.3766233766233764,312
78,4,C(78; 1; 5; 24; 33),3,2.3766233766233764,312
78,4,C(78; 1; 5; 29; 32),3,2.3766233766233764,312
78,4,C(78; 1; 6; 9; 32),3,2.3766233766233764,312
78,4,C(78; 1; 6; 10; 27),3,2.3766233766233764,312
78,4,C(78; 1; 6; 10; 35),3,2.3766233766233764,312
78,4,C(78; 1; 6; 14; 31),3,2.3766233766233764,312
78,4,C(78; 1; 6; 14; 37),3,2.3766233766233764,312
78,4,C(78; 1; 6; 15; 19),3,2.3766233766233764,312
78,4,C(78; 1; 6; 15; 25),3,2.3766233766233764,312
78,4,C(78; 1; 6; 15; 37),3,2.3766233766233764,312
78,4,C(78; 1; 6; 16; 19),3,2.3766233766233764,312
78,4,C(78; 1; 6; 16; 27),3,2.3766233766233764,312
78,4,C(78; 1; 6; 16; 37),3,2.3766233766233764,312
78,4,C(78; 1; 6; 19; 23),3,2.3766233766233764,312
78,4,C(78; 1; 6; 19; 35),3,2.3766233766233764,312
78,4,C(78; 1; 6; 22; 37),3,2.3766233766233764,312
78,4,C(78; 1; 6; 23; 37),3,2.3766233766233764,312
78,4,C(78; 1; 7; 10; 28),3,2.3766233766233764,312
78,4,C(78; 1; 7; 12; 37),3,2.3766233766233764,312
78,4,C(78; 1; 7; 16; 20),3,2.3766233766233764,312
78,4,C(78; 1; 7; 16; 27),3,2.3766233766233764,312
78,4,C(78; 1; 7; 16; 28),3,2.3766233766233764,312
78,4,C(78; 1; 7; 17; 28),3,2.3766233766233764,312
78,4,C(78; 1; 7; 18; 22),3,2.3766233766233764,312
78,4,C(78; 1; 7; 18; 28),3,2.3766233766233764,312
78,4,C(78; 1; 7; 19; 24),3,2.3766233766233764,312
78,4,C(78; 1; 7; 22; 25),3,2.3766233766233764,312
78,4,C(78; 1; 7; 28; 33),3,2.3766233766233764,312
78,4,C(78; 1; 8; 11; 36),3,2.3766233766233764,312
78,4,C(78; 1; 8; 11; 37),3,2.3766233766233764,312
78,4,C(78; 1; 8; 13; 23),3,2.3766233766233764,312
78,4,C(78; 1; 8; 14; 19),3,2.3766233766233764,312
78,4,C(78; 1; 8; 14; 33),3,2.3766233766233764,312
78,4,C(78; 1; 8; 18; 22),3,2.3766233766233764,312
78,4,C(78; 1; 8; 19; 22),3,2.3766233766233764,312
