N,K,S,diameter,averageShortestPathLength,edges
560,4,C(560; 1; 16; 89; 231),6,4.148479427549195,2240
560,4,C(560; 1; 24; 101; 189),6,4.148479427549195,2240
560,4,C(560; 1; 27; 86; 96),6,4.148479427549195,2240
560,4,C(560; 1; 61; 216; 231),6,4.148479427549195,2240
560,4,C(560; 1; 69; 100; 156),6,4.148479427549195,2240
560,4,C(560; 1; 74; 193; 254),6,4.148479427549195,2240
560,4,C(560; 1; 78; 138; 228),6,4.148479427549195,2240
560,4,C(560; 1; 83; 128; 142),6,4.148479427549195,2240
560,4,C(560; 1; 124; 180; 211),6,4.148479427549195,2240
560,4,C(560; 1; 151; 161; 176),6,4.148479427549195,2240
560,4,C(560; 1; 158; 177; 218),6,4.148479427549195,2240
