N,K,S,diameter,averageShortestPathLength,edges
440,4,C(440; 1; 11; 122; 179),5,3.870159453302961,1760
440,4,C(440; 1; 13; 56; 131),5,3.870159453302961,1760
440,4,C(440; 1; 17; 61; 116),5,3.870159453302961,1760
440,4,C(440; 1; 21; 74; 206),5,3.870159453302961,1760
440,4,C(440; 1; 43; 101; 164),5,3.870159453302961,1760
440,4,C(440; 1; 45; 57; 188),5,3.870159453302961,1760
440,4,C(440; 1; 57; 131; 144),5,3.870159453302961,1760
440,4,C(440; 1; 59; 158; 209),5,3.870159453302961,1760
440,4,C(440; 1; 72; 193; 203),5,3.870159453302961,1760
440,4,C(440; 1; 74; 95; 160),5,3.870159453302961,1760
440,4,C(440; 1; 115; 193; 204),5,3.870159453302961,1760
440,4,C(440; 1; 122; 150; 209),5,3.870159453302961,1760
440,4,C(440; 1; 133; 188; 207),5,3.870159453302961,1760
