N,K,S,diameter,averageShortestPathLength,edges
235,4,C(235; 1; 6; 36; 89),5,3.2564102564102564,940
235,4,C(235; 1; 6; 39; 54),5,3.2564102564102564,940
235,4,C(235; 1; 8; 27; 68),5,3.2564102564102564,940
235,4,C(235; 1; 9; 39; 111),5,3.2564102564102564,940
235,4,C(235; 1; 9; 41; 87),5,3.2564102564102564,940
235,4,C(235; 1; 10; 55; 87),5,3.2564102564102564,940
235,4,C(235; 1; 12; 30; 80),5,3.2564102564102564,940
235,4,C(235; 1; 13; 45; 81),5,3.2564102564102564,940
235,4,C(235; 1; 15; 35; 112),5,3.2564102564102564,940
235,4,C(235; 1; 15; 40; 107),5,3.2564102564102564,940
235,4,C(235; 1; 17; 30; 70),5,3.2564102564102564,940
235,4,C(235; 1; 18; 48; 105),5,3.2564102564102564,940
235,4,C(235; 1; 19; 34; 46),5,3.2564102564102564,940
235,4,C(235; 1; 23; 40; 50),5,3.2564102564102564,940
235,4,C(235; 1; 26; 66; 74),5,3.2564102564102564,940
235,4,C(235; 1; 26; 88; 109),5,3.2564102564102564,940
235,4,C(235; 1; 27; 35; 75),5,3.2564102564102564,940
235,4,C(235; 1; 29; 34; 76),5,3.2564102564102564,940
235,4,C(235; 1; 29; 93; 105),5,3.2564102564102564,940
235,4,C(235; 1; 30; 40; 46),5,3.2564102564102564,940
235,4,C(235; 1; 38; 69; 86),5,3.2564102564102564,940
235,4,C(235; 1; 46; 66; 81),5,3.2564102564102564,940
235,4,C(235; 1; 46; 75; 100),5,3.2564102564102564,940
235,4,C(235; 1; 65; 83; 95),5,3.2564102564102564,940
235,4,C(235; 1; 76; 89; 99),5,3.2564102564102564,940
235,4,C(235; 1; 80; 92; 100),5,3.2564102564102564,940
235,4,C(235; 1; 85; 98; 115),5,3.2564102564102564,940
