N,K,S,diameter,averageShortestPathLength,edges
533,4,C(533; 1; 16; 72; 181),6,4.090225563909774,2132
533,4,C(533; 1; 18; 105; 168),6,4.090225563909774,2132
533,4,C(533; 1; 22; 100; 262),6,4.090225563909774,2132
533,4,C(533; 1; 34; 96; 207),6,4.090225563909774,2132
533,4,C(533; 1; 37; 59; 232),6,4.090225563909774,2132
533,4,C(533; 1; 47; 135; 248),6,4.090225563909774,2132
533,4,C(533; 1; 53; 85; 218),6,4.090225563909774,2132
533,4,C(533; 1; 57; 66; 92),6,4.090225563909774,2132
533,4,C(533; 1; 66; 105; 122),6,4.090225563909774,2132
533,4,C(533; 1; 83; 148; 187),6,4.090225563909774,2132
533,4,C(533; 1; 103; 229; 239),6,4.090225563909774,2132
533,4,C(533; 1; 144; 161; 252),6,4.090225563909774,2132
