N,K,S,diameter,averageShortestPathLength,edges
85,4,C(85; 1; 4; 10; 32),3,2.4285714285714284,340
85,4,C(85; 1; 4; 10; 36),3,2.4285714285714284,340
85,4,C(85; 1; 4; 13; 33),3,2.4285714285714284,340
85,4,C(85; 1; 4; 14; 20),3,2.4285714285714284,340
85,4,C(85; 1; 4; 15; 24),3,2.4285714285714284,340
85,4,C(85; 1; 4; 16; 30),3,2.4285714285714284,340
85,4,C(85; 1; 4; 16; 38),3,2.4285714285714284,340
85,4,C(85; 1; 4; 18; 25),3,2.4285714285714284,340
85,4,C(85; 1; 4; 18; 38),3,2.4285714285714284,340
85,4,C(85; 1; 4; 20; 34),3,2.4285714285714284,340
85,4,C(85; 1; 4; 21; 33),3,2.4285714285714284,340
85,4,C(85; 1; 4; 21; 35),3,2.4285714285714284,340
85,4,C(85; 1; 4; 23; 32),3,2.4285714285714284,340
85,4,C(85; 1; 4; 26; 35),3,2.4285714285714284,340
85,4,C(85; 1; 4; 31; 37),3,2.4285714285714284,340
85,4,C(85; 1; 5; 8; 32),3,2.4285714285714284,340
85,4,C(85; 1; 5; 8; 35),3,2.4285714285714284,340
85,4,C(85; 1; 5; 13; 34),3,2.4285714285714284,340
85,4,C(85; 1; 5; 13; 35),3,2.4285714285714284,340
85,4,C(85; 1; 5; 14; 32),3,2.4285714285714284,340
85,4,C(85; 1; 5; 16; 24),3,2.4285714285714284,340
85,4,C(85; 1; 5; 16; 41),3,2.4285714285714284,340
85,4,C(85; 1; 5; 17; 20),3,2.4285714285714284,340
85,4,C(85; 1; 5; 17; 24),3,2.4285714285714284,340
85,4,C(85; 1; 5; 17; 31),3,2.4285714285714284,340
85,4,C(85; 1; 5; 19; 26),3,2.4285714285714284,340
85,4,C(85; 1; 5; 19; 31),3,2.4285714285714284,340
85,4,C(85; 1; 5; 20; 27),3,2.4285714285714284,340
85,4,C(85; 1; 5; 21; 34),3,2.4285714285714284,340
85,4,C(85; 1; 5; 21; 39),3,2.4285714285714284,340
85,4,C(85; 1; 5; 24; 39),3,2.4285714285714284,340
85,4,C(85; 1; 5; 25; 38),3,2.4285714285714284,340
85,4,C(85; 1; 6; 10; 33),3,2.4285714285714284,340
85,4,C(85; 1; 6; 14; 25),3,2.4285714285714284,340
85,4,C(85; 1; 6; 14; 37),3,2.4285714285714284,340
85,4,C(85; 1; 6; 16; 20),3,2.4285714285714284,340
85,4,C(85; 1; 6; 17; 32),3,2.4285714285714284,340
85,4,C(85; 1; 6; 20; 29),3,2.4285714285714284,340
85,4,C(85; 1; 6; 20; 36),3,2.4285714285714284,340
85,4,C(85; 1; 6; 21; 25),3,2.4285714285714284,340
85,4,C(85; 1; 6; 22; 30),3,2.4285714285714284,340
85,4,C(85; 1; 6; 22; 37),3,2.4285714285714284,340
85,4,C(85; 1; 6; 24; 35),3,2.4285714285714284,340
85,4,C(85; 1; 6; 31; 35),3,2.4285714285714284,340
85,4,C(85; 1; 6; 33; 36),3,2.4285714285714284,340
85,4,C(85; 1; 7; 11; 27),3,2.4285714285714284,340
85,4,C(85; 1; 7; 11; 38),3,2.4285714285714284,340
