N,K,S,diameter,averageShortestPathLength,edges
257,4,C(257; 1; 7; 37; 62),5,3.34375,1028
257,4,C(257; 1; 10; 45; 108),5,3.34375,1028
257,4,C(257; 1; 15; 25; 87),5,3.34375,1028
257,4,C(257; 1; 16; 23; 111),5,3.34375,1028
257,4,C(257; 1; 16; 44; 67),5,3.34375,1028
257,4,C(257; 1; 19; 31; 117),5,3.34375,1028
257,4,C(257; 1; 21; 69; 81),5,3.34375,1028
257,4,C(257; 1; 23; 59; 75),5,3.34375,1028
257,4,C(257; 1; 24; 38; 126),5,3.34375,1028
257,4,C(257; 1; 24; 42; 123),5,3.34375,1028
257,4,C(257; 1; 27; 66; 75),5,3.34375,1028
257,4,C(257; 1; 29; 45; 54),5,3.34375,1028
257,4,C(257; 1; 40; 49; 114),5,3.34375,1028
257,4,C(257; 1; 40; 104; 125),5,3.34375,1028
257,4,C(257; 1; 42; 110; 119),5,3.34375,1028
257,4,C(257; 1; 51; 61; 118),5,3.34375,1028
257,4,C(257; 1; 52; 72; 96),5,3.34375,1028
257,4,C(257; 1; 53; 65; 83),5,3.34375,1028
257,4,C(257; 1; 58; 74; 104),5,3.34375,1028
257,4,C(257; 1; 67; 98; 115),5,3.34375,1028
257,4,C(257; 1; 77; 92; 124),5,3.34375,1028
257,4,C(257; 1; 84; 97; 120),5,3.34375,1028
