N,K,S,diameter,averageShortestPathLength,edges
223,4,C(223; 1; 6; 26; 94),5,3.2162162162162162,892
223,4,C(223; 1; 6; 27; 91),5,3.2162162162162162,892
223,4,C(223; 1; 6; 38; 59),5,3.2162162162162162,892
223,4,C(223; 1; 6; 42; 64),5,3.2162162162162162,892
223,4,C(223; 1; 6; 48; 71),5,3.2162162162162162,892
223,4,C(223; 1; 6; 51; 81),5,3.2162162162162162,892
223,4,C(223; 1; 7; 37; 85),5,3.2162162162162162,892
223,4,C(223; 1; 7; 45; 106),5,3.2162162162162162,892
223,4,C(223; 1; 8; 29; 76),5,3.2162162162162162,892
223,4,C(223; 1; 8; 37; 49),5,3.2162162162162162,892
223,4,C(223; 1; 9; 22; 93),5,3.2162162162162162,892
223,4,C(223; 1; 9; 43; 82),5,3.2162162162162162,892
223,4,C(223; 1; 10; 27; 95),5,3.2162162162162162,892
223,4,C(223; 1; 11; 46; 62),5,3.2162162162162162,892
223,4,C(223; 1; 11; 63; 90),5,3.2162162162162162,892
223,4,C(223; 1; 11; 66; 108),5,3.2162162162162162,892
223,4,C(223; 1; 12; 41; 108),5,3.2162162162162162,892
223,4,C(223; 1; 12; 42; 50),5,3.2162162162162162,892
223,4,C(223; 1; 13; 33; 76),5,3.2162162162162162,892
223,4,C(223; 1; 13; 33; 107),5,3.2162162162162162,892
223,4,C(223; 1; 13; 35; 64),5,3.2162162162162162,892
223,4,C(223; 1; 13; 44; 107),5,3.2162162162162162,892
223,4,C(223; 1; 13; 45; 54),5,3.2162162162162162,892
223,4,C(223; 1; 13; 48; 103),5,3.2162162162162162,892
223,4,C(223; 1; 13; 72; 109),5,3.2162162162162162,892
223,4,C(223; 1; 13; 73; 96),5,3.2162162162162162,892
223,4,C(223; 1; 15; 25; 68),5,3.2162162162162162,892
223,4,C(223; 1; 15; 25; 102),5,3.2162162162162162,892
223,4,C(223; 1; 15; 36; 77),5,3.2162162162162162,892
223,4,C(223; 1; 15; 49; 71),5,3.2162162162162162,892
223,4,C(223; 1; 15; 68; 94),5,3.2162162162162162,892
223,4,C(223; 1; 17; 23; 105),5,3.2162162162162162,892
223,4,C(223; 1; 17; 27; 58),5,3.2162162162162162,892
223,4,C(223; 1; 17; 43; 108),5,3.2162162162162162,892
223,4,C(223; 1; 17; 55; 66),5,3.2162162162162162,892
223,4,C(223; 1; 17; 90; 96),5,3.2162162162162162,892
223,4,C(223; 1; 18; 25; 64),5,3.2162162162162162,892
223,4,C(223; 1; 18; 92; 100),5,3.2162162162162162,892
223,4,C(223; 1; 19; 31; 66),5,3.2162162162162162,892
223,4,C(223; 1; 19; 34; 46),5,3.2162162162162162,892
