N,K,S,diameter,averageShortestPathLength,edges
1139,4,C(1139; 1; 14; 259; 422),7,5.021089630931459,4556
1139,4,C(1139; 1; 23; 125; 235),7,5.021089630931459,4556
1139,4,C(1139; 1; 49; 113; 254),7,5.021089630931459,4556
1139,4,C(1139; 1; 49; 155; 538),7,5.021089630931459,4556
1139,4,C(1139; 1; 82; 93; 392),7,5.021089630931459,4556
1139,4,C(1139; 1; 93; 258; 297),7,5.021089630931459,4556
1139,4,C(1139; 1; 99; 154; 485),7,5.021089630931459,4556
1139,4,C(1139; 1; 181; 224; 252),7,5.021089630931459,4556
1139,4,C(1139; 1; 244; 458; 551),7,5.021089630931459,4556
1139,4,C(1139; 1; 245; 278; 475),7,5.021089630931459,4556
1139,4,C(1139; 1; 277; 387; 437),7,5.021089630931459,4556
1139,4,C(1139; 1; 300; 372; 426),7,5.021089630931459,4556
