N,K,S,diameter,averageShortestPathLength,edges
953,4,C(953; 1; 13; 375; 436),7,4.781512605042017,3812
953,4,C(953; 1; 28; 205; 302),7,4.781512605042017,3812
953,4,C(953; 1; 33; 156; 424),7,4.781512605042017,3812
953,4,C(953; 1; 34; 215; 299),7,4.781512605042017,3812
953,4,C(953; 1; 51; 172; 471),7,4.781512605042017,3812
953,4,C(953; 1; 142; 164; 433),7,4.781512605042017,3812
953,4,C(953; 1; 164; 236; 351),7,4.781512605042017,3812
953,4,C(953; 1; 176; 217; 406),7,4.781512605042017,3812
953,4,C(953; 1; 178; 215; 231),7,4.781512605042017,3812
953,4,C(953; 1; 220; 333; 411),7,4.781512605042017,3812
953,4,C(953; 1; 222; 403; 429),7,4.781512605042017,3812
953,4,C(953; 1; 247; 376; 392),7,4.781512605042017,3812
953,4,C(953; 1; 311; 426; 463),7,4.781512605042017,3812
953,4,C(953; 1; 336; 348; 467),7,4.781512605042017,3812
953,4,C(953; 1; 338; 347; 371),7,4.781512605042017,3812
953,4,C(953; 1; 379; 400; 435),7,4.781512605042017,3812
