N,K,S,diameter,averageShortestPathLength,edges
36,4,C(36; 1; 2; 9; 15),3,1.8285714285714285,144
36,4,C(36; 1; 4; 7; 17),3,1.8285714285714285,144
36,4,C(36; 1; 4; 9; 15),3,1.8285714285714285,144
36,4,C(36; 1; 4; 10; 17),3,1.8285714285714285,144
36,4,C(36; 1; 4; 11; 17),3,1.8285714285714285,144
36,4,C(36; 1; 5; 8; 17),3,1.8285714285714285,144
36,4,C(36; 1; 5; 9; 12),3,1.8285714285714285,144
36,4,C(36; 1; 5; 13; 16),3,1.8285714285714285,144
36,4,C(36; 1; 6; 9; 16),3,1.8285714285714285,144
36,4,C(36; 1; 7; 9; 12),3,1.8285714285714285,144
36,4,C(36; 1; 7; 11; 16),3,1.8285714285714285,144
36,4,C(36; 1; 8; 13; 17),3,1.8285714285714285,144
36,4,C(36; 1; 10; 14; 17),3,1.8285714285714285,144
