N,K,S,diameter,averageShortestPathLength,edges
88,4,C(88; 1; 4; 11; 36),3,2.4482758620689653,352
88,4,C(88; 1; 4; 17; 24),3,2.4482758620689653,352
88,4,C(88; 1; 4; 21; 36),3,2.4482758620689653,352
88,4,C(88; 1; 4; 24; 35),3,2.4482758620689653,352
88,4,C(88; 1; 5; 14; 35),3,2.4482758620689653,352
88,4,C(88; 1; 5; 17; 26),3,2.4482758620689653,352
88,4,C(88; 1; 5; 18; 25),3,2.4482758620689653,352
88,4,C(88; 1; 5; 20; 32),3,2.4482758620689653,352
88,4,C(88; 1; 5; 23; 34),3,2.4482758620689653,352
88,4,C(88; 1; 6; 17; 25),3,2.4482758620689653,352
88,4,C(88; 1; 6; 21; 32),3,2.4482758620689653,352
88,4,C(88; 1; 6; 25; 36),3,2.4482758620689653,352
88,4,C(88; 1; 6; 25; 40),3,2.4482758620689653,352
88,4,C(88; 1; 7; 12; 42),3,2.4482758620689653,352
88,4,C(88; 1; 7; 16; 42),3,2.4482758620689653,352
88,4,C(88; 1; 7; 17; 38),3,2.4482758620689653,352
88,4,C(88; 1; 7; 18; 30),3,2.4482758620689653,352
88,4,C(88; 1; 7; 24; 36),3,2.4482758620689653,352
88,4,C(88; 1; 7; 31; 42),3,2.4482758620689653,352
88,4,C(88; 1; 7; 35; 38),3,2.4482758620689653,352
88,4,C(88; 1; 8; 12; 31),3,2.4482758620689653,352
88,4,C(88; 1; 8; 34; 37),3,2.4482758620689653,352
88,4,C(88; 1; 9; 21; 26),3,2.4482758620689653,352
88,4,C(88; 1; 9; 23; 26),3,2.4482758620689653,352
88,4,C(88; 1; 9; 31; 42),3,2.4482758620689653,352
88,4,C(88; 1; 10; 17; 23),3,2.4482758620689653,352
88,4,C(88; 1; 10; 17; 31),3,2.4482758620689653,352
88,4,C(88; 1; 10; 23; 27),3,2.4482758620689653,352
88,4,C(88; 1; 10; 25; 42),3,2.4482758620689653,352
88,4,C(88; 1; 11; 17; 42),3,2.4482758620689653,352
88,4,C(88; 1; 11; 18; 31),3,2.4482758620689653,352
88,4,C(88; 1; 11; 28; 36),3,2.4482758620689653,352
88,4,C(88; 1; 12; 16; 21),3,2.4482758620689653,352
88,4,C(88; 1; 12; 21; 28),3,2.4482758620689653,352
88,4,C(88; 1; 13; 18; 21),3,2.4482758620689653,352
88,4,C(88; 1; 13; 30; 34),3,2.4482758620689653,352
88,4,C(88; 1; 13; 35; 42),3,2.4482758620689653,352
88,4,C(88; 1; 14; 21; 31),3,2.4482758620689653,352
88,4,C(88; 1; 15; 18; 25),3,2.4482758620689653,352
88,4,C(88; 1; 16; 20; 25),3,2.4482758620689653,352
88,4,C(88; 1; 17; 28; 40),3,2.4482758620689653,352
88,4,C(88; 1; 17; 39; 42),3,2.4482758620689653,352
88,4,C(88; 1; 18; 23; 31),3,2.4482758620689653,352
88,4,C(88; 1; 18; 27; 38),3,2.4482758620689653,352
88,4,C(88; 1; 19; 24; 30),3,2.4482758620689653,352
88,4,C(88; 1; 21; 24; 36),3,2.4482758620689653,352
88,4,C(88; 1; 21; 28; 36),3,2.4482758620689653,352
88,4,C(88; 1; 21; 30; 35),3,2.4482758620689653,352
88,4,C(88; 1; 21; 32; 38),3,2.4482758620689653,352
88,4,C(88; 1; 21; 36; 40),3,2.4482758620689653,352
88,4,C(88; 1; 23; 34; 39),3,2.4482758620689653,352
88,4,C(88; 1; 27; 39; 42),3,2.4482758620689653,352
88,4,C(88; 1; 31; 34; 41),3,2.4482758620689653,352
88,4,C(88; 1; 31; 36; 40),3,2.4482758620689653,352
