N,K,S,diameter,averageShortestPathLength,edges
353,4,C(353; 1; 9; 91; 138),5,3.653409090909091,1412
353,4,C(353; 1; 14; 93; 128),5,3.653409090909091,1412
353,4,C(353; 1; 15; 55; 145),5,3.653409090909091,1412
353,4,C(353; 1; 20; 128; 142),5,3.653409090909091,1412
353,4,C(353; 1; 25; 87; 160),5,3.653409090909091,1412
353,4,C(353; 1; 47; 108; 114),5,3.653409090909091,1412
353,4,C(353; 1; 53; 77; 113),5,3.653409090909091,1412
353,4,C(353; 1; 55; 91; 139),5,3.653409090909091,1412
353,4,C(353; 1; 56; 97; 134),5,3.653409090909091,1412
353,4,C(353; 1; 69; 110; 126),5,3.653409090909091,1412
353,4,C(353; 1; 77; 96; 131),5,3.653409090909091,1412
353,4,C(353; 1; 133; 157; 167),5,3.653409090909091,1412
