N,K,S,diameter,averageShortestPathLength,edges
207,4,C(207; 1; 6; 21; 77),4,3.145631067961165,828
207,4,C(207; 1; 7; 24; 82),4,3.145631067961165,828
207,4,C(207; 1; 7; 26; 82),4,3.145631067961165,828
207,4,C(207; 1; 7; 79; 90),4,3.145631067961165,828
207,4,C(207; 1; 8; 30; 65),4,3.145631067961165,828
207,4,C(207; 1; 8; 35; 56),4,3.145631067961165,828
207,4,C(207; 1; 8; 63; 85),4,3.145631067961165,828
207,4,C(207; 1; 9; 24; 76),4,3.145631067961165,828
207,4,C(207; 1; 9; 30; 55),4,3.145631067961165,828
207,4,C(207; 1; 9; 32; 85),4,3.145631067961165,828
207,4,C(207; 1; 9; 33; 62),4,3.145631067961165,828
207,4,C(207; 1; 9; 34; 56),4,3.145631067961165,828
207,4,C(207; 1; 9; 76; 89),4,3.145631067961165,828
207,4,C(207; 1; 10; 84; 90),4,3.145631067961165,828
207,4,C(207; 1; 11; 39; 74),4,3.145631067961165,828
207,4,C(207; 1; 11; 50; 81),4,3.145631067961165,828
207,4,C(207; 1; 12; 42; 50),4,3.145631067961165,828
207,4,C(207; 1; 12; 53; 74),4,3.145631067961165,828
207,4,C(207; 1; 13; 31; 86),4,3.145631067961165,828
207,4,C(207; 1; 13; 45; 66),4,3.145631067961165,828
207,4,C(207; 1; 13; 46; 99),4,3.145631067961165,828
207,4,C(207; 1; 13; 66; 85),4,3.145631067961165,828
207,4,C(207; 1; 14; 23; 63),4,3.145631067961165,828
207,4,C(207; 1; 14; 39; 86),4,3.145631067961165,828
207,4,C(207; 1; 14; 53; 75),4,3.145631067961165,828
207,4,C(207; 1; 14; 63; 87),4,3.145631067961165,828
207,4,C(207; 1; 15; 20; 72),4,3.145631067961165,828
207,4,C(207; 1; 15; 35; 77),4,3.145631067961165,828
207,4,C(207; 1; 15; 38; 71),4,3.145631067961165,828
207,4,C(207; 1; 15; 42; 77),4,3.145631067961165,828
207,4,C(207; 1; 16; 21; 89),4,3.145631067961165,828
207,4,C(207; 1; 16; 21; 99),4,3.145631067961165,828
207,4,C(207; 1; 16; 72; 92),4,3.145631067961165,828
207,4,C(207; 1; 16; 73; 82),4,3.145631067961165,828
207,4,C(207; 1; 17; 55; 65),4,3.145631067961165,828
207,4,C(207; 1; 18; 26; 67),4,3.145631067961165,828
207,4,C(207; 1; 18; 84; 92),4,3.145631067961165,828
207,4,C(207; 1; 19; 25; 98),4,3.145631067961165,828
207,4,C(207; 1; 19; 30; 54),4,3.145631067961165,828
207,4,C(207; 1; 19; 53; 61),4,3.145631067961165,828
207,4,C(207; 1; 20; 53; 64),4,3.145631067961165,828
207,4,C(207; 1; 21; 37; 46),4,3.145631067961165,828
207,4,C(207; 1; 21; 51; 58),4,3.145631067961165,828
207,4,C(207; 1; 21; 74; 99),4,3.145631067961165,828
207,4,C(207; 1; 21; 86; 95),4,3.145631067961165,828
207,4,C(207; 1; 22; 32; 39),4,3.145631067961165,828
207,4,C(207; 1; 23; 29; 72),4,3.145631067961165,828
207,4,C(207; 1; 23; 57; 99),4,3.145631067961165,828
207,4,C(207; 1; 24; 29; 66),4,3.145631067961165,828
207,4,C(207; 1; 24; 43; 56),4,3.145631067961165,828
207,4,C(207; 1; 24; 43; 57),4,3.145631067961165,828
207,4,C(207; 1; 25; 33; 96),4,3.145631067961165,828
207,4,C(207; 1; 26; 34; 48),4,3.145631067961165,828
207,4,C(207; 1; 28; 33; 46),4,3.145631067961165,828
207,4,C(207; 1; 28; 66; 81),4,3.145631067961165,828
207,4,C(207; 1; 29; 42; 48),4,3.145631067961165,828
207,4,C(207; 1; 29; 72; 95),4,3.145631067961165,828
207,4,C(207; 1; 29; 84; 101),4,3.145631067961165,828
207,4,C(207; 1; 30; 36; 46),4,3.145631067961165,828
207,4,C(207; 1; 30; 43; 53),4,3.145631067961165,828
207,4,C(207; 1; 30; 47; 55),4,3.145631067961165,828
207,4,C(207; 1; 30; 50; 84),4,3.145631067961165,828
207,4,C(207; 1; 30; 56; 100),4,3.145631067961165,828
207,4,C(207; 1; 30; 71; 85),4,3.145631067961165,828
207,4,C(207; 1; 30; 75; 97),4,3.145631067961165,828
207,4,C(207; 1; 31; 45; 51),4,3.145631067961165,828
207,4,C(207; 1; 32; 75; 84),4,3.145631067961165,828
207,4,C(207; 1; 33; 59; 77),4,3.145631067961165,828
207,4,C(207; 1; 33; 79; 90),4,3.145631067961165,828
207,4,C(207; 1; 34; 82; 98),4,3.145631067961165,828
207,4,C(207; 1; 35; 45; 97),4,3.145631067961165,828
207,4,C(207; 1; 35; 65; 84),4,3.145631067961165,828
207,4,C(207; 1; 35; 88; 96),4,3.145631067961165,828
207,4,C(207; 1; 36; 60; 80),4,3.145631067961165,828
207,4,C(207; 1; 37; 42; 99),4,3.145631067961165,828
207,4,C(207; 1; 39; 61; 71),4,3.145631067961165,828
207,4,C(207; 1; 40; 49; 93),4,3.145631067961165,828
207,4,C(207; 1; 40; 72; 91),4,3.145631067961165,828
207,4,C(207; 1; 41; 53; 75),4,3.145631067961165,828
207,4,C(207; 1; 42; 90; 98),4,3.145631067961165,828
207,4,C(207; 1; 43; 51; 75),4,3.145631067961165,828
207,4,C(207; 1; 43; 53; 71),4,3.145631067961165,828
207,4,C(207; 1; 44; 51; 72),4,3.145631067961165,828
207,4,C(207; 1; 45; 57; 64),4,3.145631067961165,828
207,4,C(207; 1; 45; 61; 94),4,3.145631067961165,828
207,4,C(207; 1; 46; 74; 99),4,3.145631067961165,828
207,4,C(207; 1; 46; 75; 99),4,3.145631067961165,828
207,4,C(207; 1; 50; 60; 82),4,3.145631067961165,828
207,4,C(207; 1; 50; 81; 92),4,3.145631067961165,828
207,4,C(207; 1; 51; 65; 82),4,3.145631067961165,828
207,4,C(207; 1; 56; 71; 90),4,3.145631067961165,828
207,4,C(207; 1; 57; 64; 97),4,3.145631067961165,828
207,4,C(207; 1; 58; 67; 95),4,3.145631067961165,828
207,4,C(207; 1; 59; 72; 100),4,3.145631067961165,828
207,4,C(207; 1; 59; 77; 85),4,3.145631067961165,828
207,4,C(207; 1; 60; 82; 94),4,3.145631067961165,828
207,4,C(207; 1; 65; 81; 88),4,3.145631067961165,828
