N,K,S,diameter,averageShortestPathLength,edges
449,4,C(449; 1; 8; 74; 102),6,3.8973214285714284,1796
449,4,C(449; 1; 13; 44; 138),6,3.8973214285714284,1796
449,4,C(449; 1; 16; 92; 115),6,3.8973214285714284,1796
449,4,C(449; 1; 16; 105; 203),6,3.8973214285714284,1796
449,4,C(449; 1; 16; 135; 188),6,3.8973214285714284,1796
449,4,C(449; 1; 18; 66; 142),6,3.8973214285714284,1796
449,4,C(449; 1; 18; 152; 202),6,3.8973214285714284,1796
449,4,C(449; 1; 20; 89; 103),6,3.8973214285714284,1796
449,4,C(449; 1; 22; 168; 176),6,3.8973214285714284,1796
449,4,C(449; 1; 25; 42; 146),6,3.8973214285714284,1796
449,4,C(449; 1; 25; 111; 208),6,3.8973214285714284,1796
449,4,C(449; 1; 28; 77; 118),6,3.8973214285714284,1796
449,4,C(449; 1; 28; 124; 188),6,3.8973214285714284,1796
449,4,C(449; 1; 28; 153; 203),6,3.8973214285714284,1796
449,4,C(449; 1; 34; 111; 163),6,3.8973214285714284,1796
449,4,C(449; 1; 35; 82; 89),6,3.8973214285714284,1796
449,4,C(449; 1; 51; 146; 214),6,3.8973214285714284,1796
449,4,C(449; 1; 56; 103; 125),6,3.8973214285714284,1796
449,4,C(449; 1; 69; 93; 107),6,3.8973214285714284,1796
449,4,C(449; 1; 89; 117; 139),6,3.8973214285714284,1796
449,4,C(449; 1; 91; 147; 170),6,3.8973214285714284,1796
449,4,C(449; 1; 111; 122; 156),6,3.8973214285714284,1796
449,4,C(449; 1; 136; 170; 192),6,3.8973214285714284,1796
449,4,C(449; 1; 140; 163; 218),6,3.8973214285714284,1796
