N,K,S,diameter,averageShortestPathLength,edges
180,4,C(180; 1; 6; 22; 63),4,3.016759776536313,720
180,4,C(180; 1; 6; 27; 68),4,3.016759776536313,720
180,4,C(180; 1; 6; 29; 49),4,3.016759776536313,720
180,4,C(180; 1; 6; 31; 79),4,3.016759776536313,720
180,4,C(180; 1; 6; 35; 51),4,3.016759776536313,720
180,4,C(180; 1; 6; 47; 77),4,3.016759776536313,720
180,4,C(180; 1; 7; 18; 70),4,3.016759776536313,720
180,4,C(180; 1; 7; 31; 42),4,3.016759776536313,720
180,4,C(180; 1; 7; 51; 74),4,3.016759776536313,720
180,4,C(180; 1; 8; 54; 76),4,3.016759776536313,720
180,4,C(180; 1; 10; 35; 87),4,3.016759776536313,720
180,4,C(180; 1; 10; 54; 77),4,3.016759776536313,720
180,4,C(180; 1; 10; 55; 87),4,3.016759776536313,720
180,4,C(180; 1; 11; 41; 66),4,3.016759776536313,720
180,4,C(180; 1; 12; 67; 74),4,3.016759776536313,720
180,4,C(180; 1; 13; 33; 62),4,3.016759776536313,720
180,4,C(180; 1; 13; 34; 75),4,3.016759776536313,720
180,4,C(180; 1; 13; 43; 66),4,3.016759776536313,720
180,4,C(180; 1; 14; 48; 53),4,3.016759776536313,720
180,4,C(180; 1; 15; 24; 80),4,3.016759776536313,720
180,4,C(180; 1; 15; 26; 73),4,3.016759776536313,720
180,4,C(180; 1; 15; 34; 40),4,3.016759776536313,720
180,4,C(180; 1; 15; 35; 78),4,3.016759776536313,720
180,4,C(180; 1; 15; 37; 62),4,3.016759776536313,720
180,4,C(180; 1; 15; 38; 58),4,3.016759776536313,720
180,4,C(180; 1; 16; 38; 84),4,3.016759776536313,720
180,4,C(180; 1; 17; 58; 84),4,3.016759776536313,720
180,4,C(180; 1; 18; 62; 85),4,3.016759776536313,720
180,4,C(180; 1; 19; 33; 44),4,3.016759776536313,720
180,4,C(180; 1; 19; 64; 87),4,3.016759776536313,720
180,4,C(180; 1; 22; 27; 84),4,3.016759776536313,720
180,4,C(180; 1; 23; 29; 42),4,3.016759776536313,720
180,4,C(180; 1; 24; 43; 58),4,3.016759776536313,720
180,4,C(180; 1; 25; 54; 87),4,3.016759776536313,720
180,4,C(180; 1; 26; 71; 87),4,3.016759776536313,720
180,4,C(180; 1; 29; 67; 78),4,3.016759776536313,720
180,4,C(180; 1; 31; 78; 83),4,3.016759776536313,720
180,4,C(180; 1; 33; 62; 77),4,3.016759776536313,720
180,4,C(180; 1; 35; 42; 57),4,3.016759776536313,720
180,4,C(180; 1; 39; 74; 83),4,3.016759776536313,720
180,4,C(180; 1; 40; 52; 57),4,3.016759776536313,720
180,4,C(180; 1; 46; 57; 71),4,3.016759776536313,720
180,4,C(180; 1; 52; 66; 87),4,3.016759776536313,720
180,4,C(180; 1; 58; 75; 83),4,3.016759776536313,720
180,4,C(180; 1; 63; 68; 84),4,3.016759776536313,720
180,4,C(180; 1; 63; 75; 82),4,3.016759776536313,720
180,4,C(180; 1; 66; 75; 80),4,3.016759776536313,720
