N,K,S,diameter,averageShortestPathLength,edges
621,4,C(621; 1; 10; 130; 216),6,4.2709677419354835,2484
621,4,C(621; 1; 12; 106; 229),6,4.2709677419354835,2484
621,4,C(621; 1; 13; 62; 270),6,4.2709677419354835,2484
621,4,C(621; 1; 27; 43; 191),6,4.2709677419354835,2484
621,4,C(621; 1; 27; 47; 211),6,4.2709677419354835,2484
621,4,C(621; 1; 27; 88; 185),6,4.2709677419354835,2484
621,4,C(621; 1; 29; 64; 138),6,4.2709677419354835,2484
621,4,C(621; 1; 41; 74; 129),6,4.2709677419354835,2484
621,4,C(621; 1; 41; 75; 138),6,4.2709677419354835,2484
621,4,C(621; 1; 44; 75; 285),6,4.2709677419354835,2484
621,4,C(621; 1; 57; 160; 193),6,4.2709677419354835,2484
621,4,C(621; 1; 69; 257; 302),6,4.2709677419354835,2484
621,4,C(621; 1; 89; 157; 298),6,4.2709677419354835,2484
621,4,C(621; 1; 105; 225; 245),6,4.2709677419354835,2484
621,4,C(621; 1; 106; 123; 276),6,4.2709677419354835,2484
621,4,C(621; 1; 127; 177; 210),6,4.2709677419354835,2484
621,4,C(621; 1; 138; 146; 262),6,4.2709677419354835,2484
621,4,C(621; 1; 153; 177; 256),6,4.2709677419354835,2484
621,4,C(621; 1; 162; 247; 259),6,4.2709677419354835,2484
621,4,C(621; 1; 178; 259; 304),6,4.2709677419354835,2484
621,4,C(621; 1; 181; 211; 298),6,4.2709677419354835,2484
621,4,C(621; 1; 199; 239; 307),6,4.2709677419354835,2484
