N,K,S,diameter,averageShortestPathLength,edges
524,4,C(524; 1; 8; 81; 116),6,4.074569789674952,2096
524,4,C(524; 1; 14; 66; 112),6,4.074569789674952,2096
524,4,C(524; 1; 26; 84; 154),6,4.074569789674952,2096
524,4,C(524; 1; 27; 47; 180),6,4.074569789674952,2096
524,4,C(524; 1; 28; 144; 245),6,4.074569789674952,2096
524,4,C(524; 1; 45; 70; 101),6,4.074569789674952,2096
524,4,C(524; 1; 46; 67; 83),6,4.074569789674952,2096
524,4,C(524; 1; 60; 77; 84),6,4.074569789674952,2096
524,4,C(524; 1; 65; 120; 149),6,4.074569789674952,2096
524,4,C(524; 1; 84; 92; 207),6,4.074569789674952,2096
524,4,C(524; 1; 86; 102; 194),6,4.074569789674952,2096
524,4,C(524; 1; 91; 168; 211),6,4.074569789674952,2096
524,4,C(524; 1; 97; 157; 168),6,4.074569789674952,2096
524,4,C(524; 1; 118; 163; 219),6,4.074569789674952,2096
524,4,C(524; 1; 129; 167; 240),6,4.074569789674952,2096
524,4,C(524; 1; 208; 223; 257),6,4.074569789674952,2096
