N,K,S,diameter,averageShortestPathLength,edges
220,4,C(220; 1; 7; 31; 58),4,3.1963470319634704,880
220,4,C(220; 1; 9; 51; 82),4,3.1963470319634704,880
220,4,C(220; 1; 9; 58; 91),4,3.1963470319634704,880
220,4,C(220; 1; 11; 62; 89),4,3.1963470319634704,880
220,4,C(220; 1; 15; 36; 105),4,3.1963470319634704,880
220,4,C(220; 1; 16; 87; 96),4,3.1963470319634704,880
220,4,C(220; 1; 18; 49; 59),4,3.1963470319634704,880
220,4,C(220; 1; 18; 89; 99),4,3.1963470319634704,880
220,4,C(220; 1; 19; 78; 89),4,3.1963470319634704,880
220,4,C(220; 1; 21; 47; 56),4,3.1963470319634704,880
220,4,C(220; 1; 21; 76; 107),4,3.1963470319634704,880
220,4,C(220; 1; 24; 41; 76),4,3.1963470319634704,880
220,4,C(220; 1; 27; 63; 86),4,3.1963470319634704,880
220,4,C(220; 1; 28; 43; 52),4,3.1963470319634704,880
220,4,C(220; 1; 29; 41; 78),4,3.1963470319634704,880
220,4,C(220; 1; 36; 99; 104),4,3.1963470319634704,880
220,4,C(220; 1; 37; 48; 103),4,3.1963470319634704,880
220,4,C(220; 1; 39; 62; 69),4,3.1963470319634704,880
220,4,C(220; 1; 43; 50; 62),4,3.1963470319634704,880
220,4,C(220; 1; 49; 58; 79),4,3.1963470319634704,880
220,4,C(220; 1; 50; 87; 106),4,3.1963470319634704,880
220,4,C(220; 1; 51; 62; 81),4,3.1963470319634704,880
220,4,C(220; 1; 57; 62; 71),4,3.1963470319634704,880
220,4,C(220; 1; 59; 84; 96),4,3.1963470319634704,880
220,4,C(220; 1; 69; 89; 98),4,3.1963470319634704,880
