N,K,S,diameter,averageShortestPathLength,edges
1203,4,C(1203; 1; 12; 127; 437),7,5.093178036605657,4812
1203,4,C(1203; 1; 37; 520; 530),7,5.093178036605657,4812
1203,4,C(1203; 1; 50; 395; 487),7,5.093178036605657,4812
1203,4,C(1203; 1; 65; 116; 437),7,5.093178036605657,4812
1203,4,C(1203; 1; 67; 148; 259),7,5.093178036605657,4812
1203,4,C(1203; 1; 143; 226; 479),7,5.093178036605657,4812
1203,4,C(1203; 1; 155; 280; 346),7,5.093178036605657,4812
1203,4,C(1203; 1; 155; 341; 483),7,5.093178036605657,4812
1203,4,C(1203; 1; 267; 479; 520),7,5.093178036605657,4812
1203,4,C(1203; 1; 299; 317; 415),7,5.093178036605657,4812
1203,4,C(1203; 1; 353; 409; 515),7,5.093178036605657,4812
