N,K,S,diameter,averageShortestPathLength,edges
148,4,C(148; 1; 7; 51; 62),4,2.8435374149659864,592
148,4,C(148; 1; 10; 55; 61),4,2.8435374149659864,592
148,4,C(148; 1; 12; 30; 51),4,2.8435374149659864,592
148,4,C(148; 1; 15; 36; 69),4,2.8435374149659864,592
148,4,C(148; 1; 15; 52; 71),4,2.8435374149659864,592
148,4,C(148; 1; 17; 22; 47),4,2.8435374149659864,592
148,4,C(148; 1; 18; 29; 52),4,2.8435374149659864,592
148,4,C(148; 1; 21; 30; 35),4,2.8435374149659864,592
148,4,C(148; 1; 22; 29; 55),4,2.8435374149659864,592
148,4,C(148; 1; 25; 32; 69),4,2.8435374149659864,592
148,4,C(148; 1; 35; 54; 63),4,2.8435374149659864,592
