N,K,S,diameter,averageShortestPathLength,edges
1259,4,C(1259; 1; 21; 496; 569),7,5.158982511923688,5036
1259,4,C(1259; 1; 33; 108; 566),7,5.158982511923688,5036
1259,4,C(1259; 1; 60; 147; 456),7,5.158982511923688,5036
1259,4,C(1259; 1; 69; 124; 217),8,5.158982511923688,5036
1259,4,C(1259; 1; 73; 239; 526),8,5.158982511923688,5036
1259,4,C(1259; 1; 132; 295; 313),8,5.158982511923688,5036
1259,4,C(1259; 1; 133; 276; 322),7,5.158982511923688,5036
1259,4,C(1259; 1; 142; 163; 400),7,5.158982511923688,5036
1259,4,C(1259; 1; 179; 192; 434),7,5.158982511923688,5036
1259,4,C(1259; 1; 211; 224; 333),7,5.158982511923688,5036
1259,4,C(1259; 1; 371; 539; 615),8,5.158982511923688,5036
1259,4,C(1259; 1; 385; 408; 531),7,5.158982511923688,5036
