N,K,S,diameter,averageShortestPathLength,edges
541,4,C(541; 1; 16; 69; 161),6,4.107407407407408,2164
541,4,C(541; 1; 20; 66; 117),6,4.107407407407408,2164
541,4,C(541; 1; 21; 75; 143),6,4.107407407407408,2164
541,4,C(541; 1; 27; 87; 159),6,4.107407407407408,2164
541,4,C(541; 1; 37; 199; 263),6,4.107407407407408,2164
541,4,C(541; 1; 41; 72; 262),6,4.107407407407408,2164
541,4,C(541; 1; 43; 101; 164),6,4.107407407407408,2164
541,4,C(541; 1; 84; 155; 262),6,4.107407407407408,2164
541,4,C(541; 1; 102; 227; 254),6,4.107407407407408,2164
541,4,C(541; 1; 103; 122; 151),6,4.107407407407408,2164
541,4,C(541; 1; 110; 178; 196),6,4.107407407407408,2164
541,4,C(541; 1; 159; 169; 241),6,4.107407407407408,2164
