N,K,S,diameter,averageShortestPathLength,edges
543,4,C(543; 1; 8; 37; 207),6,4.114391143911439,2172
543,4,C(543; 1; 16; 169; 228),6,4.114391143911439,2172
543,4,C(543; 1; 24; 128; 170),6,4.114391143911439,2172
543,4,C(543; 1; 29; 71; 149),6,4.114391143911439,2172
543,4,C(543; 1; 31; 130; 178),6,4.114391143911439,2172
543,4,C(543; 1; 34; 150; 227),6,4.114391143911439,2172
543,4,C(543; 1; 35; 206; 257),6,4.114391143911439,2172
543,4,C(543; 1; 42; 68; 199),6,4.114391143911439,2172
543,4,C(543; 1; 44; 123; 191),6,4.114391143911439,2172
543,4,C(543; 1; 90; 110; 169),6,4.114391143911439,2172
543,4,C(543; 1; 92; 102; 140),6,4.114391143911439,2172
543,4,C(543; 1; 107; 127; 247),6,4.114391143911439,2172
543,4,C(543; 1; 112; 232; 246),6,4.114391143911439,2172
543,4,C(543; 1; 116; 226; 266),6,4.114391143911439,2172
543,4,C(543; 1; 122; 162; 196),6,4.114391143911439,2172
543,4,C(543; 1; 124; 220; 236),6,4.114391143911439,2172
543,4,C(543; 1; 131; 164; 241),6,4.114391143911439,2172
543,4,C(543; 1; 160; 196; 264),6,4.114391143911439,2172
543,4,C(543; 1; 185; 203; 260),6,4.114391143911439,2172
543,4,C(543; 1; 214; 242; 249),6,4.114391143911439,2172
