N,K,S,diameter,averageShortestPathLength,edges
1832,4,C(1832; 1; 18; 102; 682),8,5.68814855270344,7328
1832,4,C(1832; 1; 21; 514; 727),8,5.68814855270344,7328
1832,4,C(1832; 1; 36; 355; 832),8,5.68814855270344,7328
1832,4,C(1832; 1; 59; 162; 466),8,5.68814855270344,7328
1832,4,C(1832; 1; 63; 509; 594),8,5.68814855270344,7328
1832,4,C(1832; 1; 64; 269; 904),8,5.68814855270344,7328
1832,4,C(1832; 1; 70; 158; 621),8,5.68814855270344,7328
1832,4,C(1832; 1; 150; 349; 907),8,5.68814855270344,7328
1832,4,C(1832; 1; 152; 196; 707),8,5.68814855270344,7328
1832,4,C(1832; 1; 160; 368; 395),8,5.68814855270344,7328
